Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,at_page,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,description,extra_price_native,guests_included,host_id,in_building,instant_bookable,is_location_exact,lat,lng,monthly_price_factor,native_currency,person_capacity,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,special_offer,square_feet,star_rating,weekly_price_factor
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,11001497,Апартаменты с камином,11,1.0,Настоящая кровать,2,2.0,moderate,Kaliningrad,,"Апартаменты находятся в частном доме, на второй линии от дороги.",,2,57088676,False,False,True,54.75051157903367,20.50039327517031,,RUB,4,31,500,3004,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,
False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,True,16780346,Комфортная квартира,11,1.0,Настоящая кровать,3,3.0,flexible,Konigsberg,,"Чистая, ухоженная трёхкомнатная квартира. Комнаты изолированы. Отдельная прачечная. Есть абсолютно все предметы быта. Скоростной интернет и кабельное телевидение. В шаговой доступности несколько супермаркетов. Хорошая транспортная доступность до центра (5 автобусных  остановок), там же Северный вокзал -- электрички и автобусы на Побережье.  Рядом Макс-Ашман-Парк, Ботанический сад (пешком). Прямая маршрутка (5 остановок) до Облдрамтеатра и зоопарка.

Огороженная территория, чистый подъезд. Малочисленные соседи. Квартира светлая, тёплая, чистая.

Вся квартира в полном распоряжении гостей.

Возможен трансфер из аэропорта или ж/д вокзала. В любой момент отвечу на все вопросы. При необходимости подскажу куда поехать и что посмотреть в Калининграде. Любые необходимые  , недостающие мелочи привезу в течение часа.

До остановки общественного транспорта 250 метров. Парковка во дворе дома.",,1,111452060,False,True,True,54.74122794498565,20.498975088577136,0.75,RUB,6,9,0,2003,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,
False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,15855109,1-комнатная уютная квартира в центре Калининграда,11,1.0,Настоящая кровать,1,2.0,flexible,Konigsberg,500.0,"Рядом с моим жильем центр города, парки, искусство и культура, аэропорт и отличные виды. Вам понравится, ведь в моем жилье есть кухня, уют, виды и расположение. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).",,2,102612320,False,False,True,54.71341244490776,20.53880452474001,0.9,RUB,4,30,300,1001,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,0.95
False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,15966978,Апартаменты на Набережной,11,1.0,Настоящая кровать,1,1.0,moderate,Konigsberg,,"Однокомнатная квартирка со всеми удобствами (свежее постельное белье, чистые полотенца, кухонная утварь для приготовления еды, утюг, гладильная доска и т.д). Чистый и свежий ремонт. Мы сделали все, чтобы Ваше проживание у нас было комфортным и приятным.
Шикарное местоположение в Центре города.  Жилье подходит для : пары, соло-путешественников и деловых путешественников.",,1,60198824,False,False,False,54.703438089455425,20.510992667611283,0.8,RUB,2,10,0,3004,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,2,Дом/квартира целиком,,,,0.9
False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,True,16225254,Комната сдается.,11,1.0,Диван-кровать,1,1.0,flexible,Konigsberg,,До центра на электричке 8минут.,,1,106017899,False,True,True,54.75974403071435,20.428336519684606,0.51,RUB,2,4,0,1296,Квартира,False,,,,,,,0,Отдельная комната,,,,0.79
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,15350078,Центр. 2-х комнатная. Свежо и приятно!,11,1.0,Настоящая кровать,2,3.0,flexible,Konigsberg,350.0,"В центре Калининграда, Вам будет удобно дойти пешком до всех главных объектов нашего города. Всегда доступная парковка возле дома, если вы на авто. Квартира на втором этаже пятиэтажного дома, окнами во двор.
Полностью отремонтированная в этом 2016 году квартира порадует вас приятной обстановкой, удобными диванами, чистой светлой ванной. Имеется интернет, кабельное телевидение, необходимая бытовая техника. Тепло, светло и уютно!",,2,3549968,False,False,True,54.71523228392614,20.511984710693966,,RUB,4,16,350,1473,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,6,Дом/квартира целиком,,,5.0,0.88
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16869017,"2к Кв-ра в новом доме,около  центра",11,1.0,Настоящая кровать,1,2.0,flexible,Калининград,500.0,"2комнатная квартира в новом доме , около железнодорожного вокзала, в 15 мин езды от центра города",,3,27492504,False,False,False,54.69384902816091,20.477894611391505,0.8,RUB,4,40,300,1178,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,0.9
False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,True,6727847,Новая квартира в элитном доме,11,1.0,Диван-кровать,1,1.0,flexible,Kaliningrad,1000.0,"Однокомнатная квартира в современном жилом комплексе премиум класса «Престиж», 2014 г. постройки. Вся мебель и техника новая, современная. Без шумные лифты. Панорамное остекление. Центр города. Одна остановка до музея Янтаря. Встретим в аэропорту.",,2,10890097,False,False,True,54.727241696419085,20.532304639660804,0.62,RUB,2,33,1000,1590,Квартира,False,10.0,10.0,10.0,9.0,9.0,9.0,4,Дом/квартира целиком,,,4.5,0.85
False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,4852999,Уютное место в сердце города,11,1.0,Диван-кровать,2,2.0,moderate,Калининград,1000.0,"Наша квартира уютна и просторна.В квартире 2 раздельные комнаты, полностью мебелерованные.Удобное расположение. 3 мин. до транспортной остановки, 10 мин. до центра города. Тихое место в сердце города.

Просторная тёплая 2-х комнатная  квартира (78 м2) в новом кирпичном доме с огороженной территорией и собственными паковочными местами.  Ваша комната 19 м2 с дизайнерским ремонтом, в тёплых тонах, с телевизором и бесплатным Wi-Fi.

К вашим услугам: квартира целиком, чистые постельные принадлежности, полотенца, телевизор, Wi-Fi,  кухня, ванная комната.

Будем вам рады.

Элитный дом в центре города. Территория огорожена и озеленена. Собственное паковочное место на огороженной территории. В 5-7 минутах пешком парк, теннисный корт, спортивный зал, бассейн, фитнес клуб, 2 супермаркета, 5 кафе и ресторанов. До моря 30 мин. на авто, 40 мин. на общественном транспорте. Квартира расположена в старом городе (единственная сохранившаяся часть немецких построек)

Остановка транспорта в 2х минутах. До центра идёт любой транспорт 7-10 мин. 15-20 мин. на троллейбусе до острова им.Канта. Для авто гостя бесплатно предоставляется  парковка.

Очень удобное расположение, уютный двор  зеленый двор на огороженной территории.",,1,13480636,False,False,False,54.733120528738624,20.4776505229446,0.61,RUB,2,4,599,3122,Квартира,False,,,,,,,1,Дом/квартира целиком,,,,0.87
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,16331135,Уютные 2-комнатные апартаменты,11,1.0,Настоящая кровать,1,2.0,strict,Калининград,,"В нашей комфортной светлой двухкомнатной квартире у Верхнего озера могут разместиться четыре человека. Квартира находится в тихом районе близ парка аттракционов с лодочной станцией. Удобное местоположение дома позволит легко и быстро добраться до центра города(дом находится в 1 км от центра, а остановка городского транспорта у дома). В доме имеется продуктовый магазин SPAR, салон красоты и аптека. Через дорогу Дворец спорта с ледовой ареной и бассейном.",,1,24400326,False,True,False,54.73178025935937,20.51182282733217,0.9,RUB,4,23,0,2474,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,0.95
False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16036730,Апартаменты на Чайковского,11,1.0,Настоящая кровать,1,1.0,moderate,Konigsberg,,"Рядом с моим жильем рестораны и кафе, ночная жизнь, общественный транспорт и семейные развлечения. Вам понравится, ведь в моем жилье есть атмосферность. Мое жилье подходит для этого: пары, соло-путешественники и деловые путешественники.",,1,37430165,False,False,True,54.72333348496481,20.49049787568434,0.85,RUB,2,10,0,1473,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,
False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,12585884,Самый центр Калининграда! Недорого!,12,1.0,Настоящая кровать,1,2.0,moderate,Kaliningrad,,"Чистый и уютный апартамент с евроремонтом в самом сердце Калининграда. Яркий и солнечный дизайн не оставит вас равнодушным, а также напомнит что вы находитесь вблизи Балтийского моря. Все, для комфортного проживания 5 человек.

You will find everything you need for a stay of 2 to 5 people.
It is ideal for a romantic weekend for two, or a family trip with children.

Для удобства гостей - двуспальная кровать (super king size)  с ортопедическим матрацем, и диван-кровать, раскладывающийся в полноценное двуспальное место.
К вашим услугам цифровое TV, скоростной WI-Fi (доступ к роутеру), утюг, фен, вместительный холодильник, микроволновая печь, электрочайник,  вся необходимая посуда.
В ванной комнате - свежие полотенца, шампунь и гель для душа.

Круглосуточно ответим на все ваши вопросы!

Апартамент находится в самом сердце Калининграда. Самые знаменитые достопримечательности расположены в 5-10 минутах ходьбы. Также рядом есть все, необходимое для интересного времяпровождения: кинотеатр, уютные кафешки, пиццерии, клубы, супермаркеты, аптеки. Пару остановок до Центрального рынка.

Имеется общественная парковка на территории объекта. Остановка общественного транспорта находится в 2-х минутах ходьбы.

Уборка после каждого гостя или по требованию. Стирка, смена белья за отдельную плату. Если вы хотите взять с собой питомца, то за него требуется доплата.",,2,68264700,False,False,False,54.71380092503154,20.508749330022393,,RUB,5,39,295,1767,Квартира,False,9.0,9.0,9.0,9.0,10.0,9.0,9,Дом/квартира целиком,,,4.5,
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,16053642,Аппартаменты у Верхнего озера,12,1.0,Настоящая кровать,2,2.0,moderate,Konigsberg,,"Рядом с моим жильем центральная площадь Победы (3 остановки или 20 минут пешком); автобусная остановка, продуктовый супермаркет SPAR; стадион с беговыми дорожками, Дворец спорта с ледовой ареной, тренажерным залом, плавательным бассейном и сауной; набережная Верхнего озера с прогулочными и велосипедными дорожками; специализированный детский парк Юность с многочисленными аттракционами для детей. 1км до популярных в городе кафе и ресторанов..",,1,70563412,False,True,True,54.73297681532364,20.51152758784814,0.54,RUB,5,21,0,2297,Апартаменты,False,,,,,,,0,Дом/квартира целиком,,,,0.9
False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,14509257,Cozy apartment in a quiet district of Kaliningrad,12,1.0,Настоящая кровать,2,3.0,flexible,Konigsberg,,"Это уютная квартира в тихом районе Калининграда. 
Тишина за окном это главное преимущество нашего жилья. 
Это идеальный выбор тех, кто хочет отдохнуть от городского шума за окном, в то же время находясь в городе. 
Всего в пяти минутах шаговой доступности - остановки городского транспорта, которым можно за 10 мин. добраться до центра города, а за 30 мин. до морского побережья. В вашем распоряжении трансфер в (из) ближайших аэропортов: Храброво 400 руб, 30 мин., Гданьск: 3000 р.,1,5 час.

Это жилье даёт возможность насладиться уютом старой квартиры.

В вашем распоряжении трансфер в (из) ближайших аэропортов: Храброво 300 руб, 30 мин., Гданьск: 1000 р.,1,5 час. 
Вы можете воспользоваться автомобилем с водителем. Стоимость 800 руб. в день плюс стоимость бензина

Тишина. Это место для тех, кто хочет отдохнуть от шума города  за окном

Всего в пяти минутах шаговой доступности - остановки городского транспорта, которым можно за 10 мин. добраться до центра города, а за 30 мин. до морского побережья

Мы готовы сделать для вас экскурсию и рассказать об интересных фактах из истории Кенигсберга, показать сохранившиеся до сих пор подлинные следы, хранящие историю величия Кенигсберга.",,1,42817636,False,False,False,54.72236353816365,20.43817604956535,0.51,RUB,3,9,0,3004,Квартира,False,10.0,10.0,8.0,10.0,8.0,10.0,1,Дом/квартира целиком,,,,0.79
False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,13062902,УЮТНАЯ КОМНАТА В ЦЕНТРЕ ГОРОДА,12,1.0,Настоящая кровать,1,1.0,flexible,Kaliningrad,,"К вашим услугам большая светлая комната в двухкомнатной квартире в самом центре города с широкой кроватью. До всех основных достопримечательностей пешком несколько минут. Рядом озеро с красивой набережной, музей Янтаря, остров Канта. Остановка автобусов на море находится в пяти минутах пешком.

Квартира находится в пешеходной доступности от всех основных достопримечательностей. Остановка автобусов на море - 500 метров от дома. Дом находится в зеленой зоне, без оживленных дорог. Возможна организации индивидуальных экскурсий на Куршскую косу.

Вам будет доступны: ванная, туалет, кухня, постельные принадлежности, беспроводной интернет

Рядом много кафе, ресторанов, магазинов, торговых центров, кинотеатр IMAX, несколько супермаркетов.

Остановка транспорта в любое направление находится в двух-трех минутах пешком",,1,61837213,False,False,False,54.719800759082915,20.515648523697397,,RUB,2,9,0,648,Квартира,False,8.0,9.0,9.0,9.0,10.0,10.0,7,Отдельная комната,,,4.5,
False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,15031351,Loftroom Chapaeva,12,1.0,Настоящая кровать,1,1.0,strict,Konigsberg,,"Отличные двухкомнатные апартаменты,старинный Кёнигсбергский район Амалинау. По близости рестораны,бары,кафе,достопримечательности. Размещение 1-2 гостя. 54 кв.м. Все необходимое для проживания: места хранения, двухместная кровать,Wi-Fi,кухня,балкон,паркинг.
Excellent two bedroom apartment, an old Königsberg area Amalinau. In the vicinity of restaurants, bars, cafes and attractions. Placing 1-2 guests. 54 sq.m. All you need to stay: storage space, double bed, Wi-Fi, kitchen, balcony, parking.",,1,2276643,False,False,True,54.72202090788369,20.469803586046737,,RUB,1,7,0,2474,Квартира,False,,,,,,,0,Отдельная комната,,,,
True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,15802437,Квартира в культурно - историческом центре города,12,1.0,Настоящая кровать,4,14.0,flexible,Konigsberg,,"Рядом с моим жильем Квартира находиться в историческом центре Калининграда, рядом старейший в Европе, со своей историей немецкий большой зоопарк - 5 мин пешком, стадион, культурные центры ( боулинг - 1 мин, немецкий парк в котором расположены аттракционы для детей и взрослых, немецкая кирха, где находиться кукольный театр. Рядом центральная площадь города, где можно увидеть поющие фонтаны. .",,1,63588993,False,True,True,54.71784140263868,20.48679738105608,0.71,RUB,10,12,0,825,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,0.88
False,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,16717018,Crown39 - премиальные апартаменты,12,1.0,Настоящая кровать,1,2.0,strict,Kaliningrad,,"Рядом с моим жильем семейные развлечения, общественный транспорт, ночная жизнь и рестораны и кафе. Вам понравится, ведь в моем жилье есть уют, расположение, виды, кухня и высокие потолки. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).

Комплекс состоит из двух разновысотных зданий, объединенных общим стилобатом. На внутренней территории разбита прогулочная зона. Верхнюю часть дома завершает двухуровневая композиция, увенчанная короной. Чередование тонированных и прозрачных стеклянных поверхностей создает яркий, играющий на солнце рисунок фасада. По качеству технического оснащения комплекс относится к домам последнего поколения.

Бесшумные лифты kone. Огороженный периметр. Подземный паркинг. Круглосуточная охрана. Витражное остекление. Материалы в стиле ""хай-тек"".

Квартира полностью меблирована. Предоставляются банные принадлежности: полотенца, мыло, шампунь, стиральный порошок. Постельное белье. Фен. Микроволновка. Холодильник.  Телевизор с плоским экраном. Бесплатный доступ в Интернет по Wi Fi. Бесплатный паркинг во дворе дома.

Ограничения:
В квартире не допускается курение. Проживание с животными запрещено. Квартира не сдается для вечеринок и шумных компаний.

Будем рады помочь.

Комплекс расположен в одном из старейших районов Калининграда по соседству с символом города: Королевскими воротами.

Развитая инфраструктура, близость делового центра города и прекрасные виды на кафедральный собор им. Канта, реку Преголя, храм Христа Спасителя и Калининградский залив подчеркивают  премиальность апартаментов Crown39.

Район отличается удобной транспортной доступностью: рядом проходят важные магистрали, по которым быстро и легко выехать как на центральные улицы города, так и на популярные загородные направления - Светлогорск, Пионерски, Зеленоградск, Янтарное и Гурьевск.",,1,87917695,False,True,True,54.71257306668949,20.536096994596125,0.9,RUB,4,42,0,6008,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,0.95
False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,15661501,"Отличная квартира в самом ""сердце"" города",12,1.0,Настоящая кровать,1,1.0,flexible,Konigsberg,,"Рядом с моим жильем отличные виды, семейные развлечения, рестораны и кафе и ночная жизнь. Вам понравится, ведь в моем жилье есть расположение и район. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).",,1,30661214,False,False,False,54.71882710961995,20.509219702417194,,RUB,2,7,0,1296,Квартира,False,,,,,,,1,Дом/квартира целиком,,,,
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,10518875,"Отличная квартира
 (до 6 человек)",12,1.0,Настоящая кровать,2,3.0,moderate,Kaliningrad,,"Просторная до 6-ти человек в прекрасном  районе - историческом центре. Квартира жилая, полностью оборудована техникой, посудой, бельем и т.д. Бесплатная большая парковка во дворе.

Предлагаю трансфер из аэропорта по договоренности,возможны индивидуальные экскурсии, поездки в Польшу, Литву... И вообще, с удовольствием отвечу на любые вопросы)

Уютный, очень зеленый район с красивыми немецкими домами- памятниками архитектуры. Всего  10 минут до площади Победы и Северного вокзала.
Рядом - пиццерия, рестораны, пабы и ночной клуб. В 15 минутах ходьбы - зоопарк и Центральный парк. В 10 минутах ходьбы -автобусная остановка прибрежных и курортных направлений.

Рядом с домом - остановка городского транспорта.

Заселение/выселение вне стандартного времени - при наличии такой возможности. Уточняйте)",,1,27026088,False,False,True,54.73406201860266,20.477944825917035,,RUB,6,33,0,2003,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,4,Дом/квартира целиком,,,5.0,
False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11464691,Очень тёплая 1комн.квартира нов.дом,12,1.0,Настоящая кровать,1,2.0,strict,Калининград,,"Чистая уютная квартира расположена в новом развивающемся районе, но при этом в 10 минутах езды до центра города. Дом 2010 года постройки,во дворе детск. площадка,совсем рядом автобусн.остановка, крупный супермаркет, торговый центр,кинотеатр. Квартира вмещает 4 человека, в комнате стоят два раскладывающихся дивана. Есть все для кратковременного проживания - постельное белье,полотенце,глад.доска,утюг, посуда,микроволновка,газовая плита,кабельное ТВ. Есть балкон,на котором можно курить.

недалеко находится станция железной дороги для поездки на море.

Всегда рада помочь своим гостям, подсказать,что стоит посмотреть и как добраться. Буду рада новым знакомствам!

Новый район Сельма. Рядом крупный торговый рынок, торговый центр Экватор с магазинами,кинотеатром Киносфера с уникальным звуком, кафе пиццерия Папаша Беппе, сберкасса с терминалами для снятия денег, детские игровые площадки, крупный супермаркет, станция для поездки на море.

Автобусная остановка находится очень близко, транспорта много,ходит очень хорошо!

Квартира очень тёплая, что немаловажно в холодное время года. Цена для двоих. Одно доп.место 100,оплачивается при заезде.",,0,50269404,False,False,True,54.738545333078285,20.494222552675904,0.97,RUB,4,27,0,1060,Квартира,False,10.0,10.0,8.0,10.0,8.0,10.0,3,Дом/квартира целиком,,,5.0,0.98
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15001465,Уютный дом,12,1.0,Настоящая кровать,1,2.0,flexible,Калининград,,"Центр города, уютно и чисто",,1,26366405,False,False,False,54.71961413722722,20.440407770471783,1.0,RUB,3,6,0,3181,Дом,False,,,,,,,0,Дом/квартира целиком,,,,1.0
False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,14771830,Однокомнатная квартира у Закхаймских ворот,12,1.0,Настоящая кровать,1,1.0,flexible,Konigsberg,,"Рядом с моим жильем ул. Литовский вал, Закхаймские и Королевские ворота, Визовый центр республики Польша., семейные развлечения, ночная жизнь, общественный транспорт, центр города. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).",,1,85605407,False,True,False,54.70859569327974,20.53714271592244,,RUB,2,8,0,1001,Квартира,False,10.0,10.0,8.0,10.0,10.0,10.0,2,Дом/квартира целиком,,,,
False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,16955717,Уютная квартира для дружной компании,12,1.0,Настоящая кровать,1,2.0,flexible,Konigsberg,,"Как найти
Ленинградский | Южный вокзал
Ближайшие остановки: «Багратиона»,
Скидки
предоставляются при проживании от 4 дней 

В цену включено
постельные принадлежности 
уборка квартиры

Варианты оплаты
наличные

О квартире
общее 2 этаж 5-этажного дома

cпальня диван, журнальный столик, кресло, телевизор, шкаф-купе

кухня кухонный гарнитур, стиральная машина, стол, стулья

Дополнительная информация
Хорошая однокомнатная квартира рядом с прудом Нижний. В самом доме находится два салона красоты, магазин «Мировые бренды» и интернет-магазин одежды и обуви. Для квартиросъемщиков есть вся мебель и бытовая техники. Неподалеку от дома воздвигнут памятник одному из самых известных философов, земляку калининградцев Иммануилу Канту.",,1,30661214,False,False,True,54.698262517870944,20.517049967837234,,RUB,4,26,0,1296,Квартира,False,,,,,,,0,Дом/квартира целиком,,,,
False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,6722294,Исторический центр города у реки,12,1.0,Настоящая кровать,1,1.0,flexible,Калининград/ Московский,,"квартира напротив кафедрального собора им. Канта с видом из окна на Рыбную деревню. Все бытовые опции, wi-fi. В шаговой доступности музей Мирового Океана, Органный зал, Верхнее озеро, Ленинский и Московский пр-ты, супермаркет Виктория ( на Острове)",,1,35200480,False,False,True,54.70473090414292,20.511436552991125,1.0,RUB,2,9,0,1708,Квартира,False,,,,,,,0,Отдельная комната,,,,1.0
False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,15247871,СУПЕР ХАТА,12,1.0,Настоящая кровать,1,1.0,flexible,Konigsberg,,"Рядом с моим жильем центр города. Вам понравится, ведь в моем жилье есть люди.",,1,96962127,False,False,True,54.71015446015527,20.49988318484594,0.51,RUB,1,2,0,1001,Квартира,False,,,,,,,0,Отдельная комната,,,,0.79
False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,16840217,Творческая атмосфера в доме на лоне природы,12,1.0,Настоящая кровать,1,2.0,flexible,Dorozhnyy,,"Дом в тихом месте рядом с лесом недалеко от города Калининграда (10 минут на авто).

Беседка, прогулки в лес

На авто, на электричке",,2,112106766,False,False,True,54.806059658718766,20.49737193061854,0.51,RUB,2,2,500,1473,Дом,False,,,,,,,0,Отдельная комната,,,,0.8
False,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,True,2470853,Новая VIP квартира в новом VIP доме,12,1.0,Диван-кровать,1,1.0,flexible,Калининград,1000.0,"Новая квартира 42 м2 в новом доме ""Престиж"", в тихом и уютном месте, недалеко от центре города. Сдаётся впервые, вся мебель новая. В шаговой доступности находится ""Музей Янтаря"" и озеро Верхнее. 4 -ый этаж. Пандус. Лифты ""Отис"". Видео домофон.

Такой квартиры больше не найдёте.

Всё и везде.

Минимально

Тихое, зелёное место и везде удобно добраться.

Есть удобное транспортное сообщение в любой район города, вокзалы, аэропорт и море.

Окна из пятикамерного профиля с двухкамерными стеклопакетами, что обеспечит Вами максимальную звукоизоляцию. Панорамное остекление лоджии. Полы из паркетной доски. Краски на стенах немецкого производства. Новейшая и удобная техника. Профессиональный духовой шкаф имеет настройки на многих языках мира. Территория дома огорожена. Камеры наблюдения.",,2,10890097,False,False,True,54.72899423701963,20.53314197520056,0.62,RUB,2,29,1000,1590,Квартира,False,9.0,9.0,9.0,8.0,10.0,8.0,6,Дом/квартира целиком,,,4.0,0.85
False,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,16525038,"Гостевой дом ""Янтарина""",12,2.5,Настоящая кровать,4,3.0,flexible,Konigsberg,,"Расположен гостевой дом в отдаленном тихом районе Калининграда. Гостевой дом предлагает обстановку комфорта и домашнего уюта.В шаговой доступности находятся все основные памятники архитектуры и культурные места: Музей Янтаря, Россгартенские ворота, Бастионы Литовского Вала и Королевские ворота.",,1,108672851,False,True,False,54.682096477656394,20.470766760509463,0.8,RUB,8,7,3000,3004,Гостевой дом,False,,,,,,,0,Дом/квартира целиком,,,,0.9
False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,12014724,Студия на Земельной,13,1.0,Диван-кровать,0,1.0,flexible,Kaliningrad,,"Уютная ,квартира студия,в тихом спокойном месте. Не далеко ботанический сад,спорткомплекс.В шаговой доступности верхнее озеро,парк ""Юность"", 10 минут до центра.

Остановка общественного транспорта рядом с домом, много транспортных маршрутов, возможно добраться без пересадок почти в любой район города",,1,63857193,False,False,True,54.73239996208303,20.510476643080434,,RUB,2,6,0,1473,Квартира,False,10.0,10.0,10.0,10.0,10.0,9.0,5,Дом/квартира целиком,,,4.5,
