Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,at_page,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,description,extra_price_native,guests_included,host_id,in_building,instant_bookable,is_location_exact,lat,lng,monthly_price_factor,native_currency,person_capacity,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,special_offer,square_feet,star_rating,weekly_price_factor
False,False,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,16322396,Modern Apartments on Moscow Avenue,2,1.0,Настоящая кровать,1,1,strict,Sankt-Peterburg,600.0,"АПАРТАМЕНТЫ  ""10-10""
Уютные апартаменты 30 м2 с авторским дизайном  в  центре Санкт-Петербурга, в Адмиралтейском районе. Квартира находится  в новом современном жилом комплексе «Времена года». Идеально подойдет как для соло-путешественников, так и для пары; так же есть дополнительное место для одного человека.  Для семей с маленьким ребенком хозяева с удовольствием предоставят детскую кроватку.

Квартира расположена на 12 этаже,  вдали от городского шума. . Вход в парадную из просторного благоустроенного двора с ландшафтным дизайном и уникальной вечерней подсветкой, с современной детской площадкой - еще одним дополнительным плюсом для родителей, путешествующих с детьми. Закрытая территория ЖК оснащена бесплатной парковкой. В этом же доме расположены пекарня и гастроном, в соседнем находится приличный атмосферный ресторан.

В апартаментах вы найдете все необходимое для комфортного отдыха-кухня оснащена плитой, микроволновкой, чайником, тостером и капсульной кофемашиной. В вашем распоряжении ЖК телевизор, бесплатный Wi-Fi, утюг, гладильная доска. Ванная оборудована душем,  есть стиральная машина. Мы также позаботились о шампуне, фене и мягких полотенцах, постельное белье включено в цену

Если у вас возникнут какие-то вопросы по поводу квартиры или отдыха в Петербурге -мы с удовольствием поможем.
 Для обеспечения максимального комфорта в путешествии мы предлагаем Вам воспользоваться услугой трансфера. стоимость при встрече в аэропорту - 1200 руб., на вокзале - 600 руб. (в одну сторону).

Дом находится в 250 м от метро «Фрунзенская», что позволит Вам за 10-15 минут, минуя пробки, добраться до самых известных достопримечательностей – Эрмитаж, Русский музей, Петропавловская крепость, увидеть красивейшие петербургские соборы – Казанский, Исакиевский, Спаса-на-Крови, посетить знаменитые театры, музеи и парки северной столицы. 2 – 3 станции метро – и Вы в самом центре города, 7 мин. по одной линии без пересадок  – и Вы на Невском проспекте. До исторического центра города нетрудно добраться отсюда даже пешком! 
Все популярные познавательные и развлекательные туристические маршруты начинаются в непосредственной близости, и даже до излюбленных пригородных красот (Пушкин, Павловск, Петергоф) удобнее и быстрее добираться именно из этой части города. 
Всего в нескольких минутах ходьбы (800 м) прямо на Московском проспекте расположена не менее интересная достопримечательность – Воскресенский Новодевичий действующий женский Монастырь (Ансамбль монастыря был заложен здесь в 1849 г.).
Мы предлагаем Вам остановиться в престижном густонаселенном районе с развитой инфраструктурой – Вы найдете здесь массу магазинов, кафе, баров, ресторанов, самых разнообразных мест развлечения. В пешей доступности находится торговый центр с кинотеатром, боулингом, фитнес клубом, спортивным центром, гипер-маркетом  и популярным ночным клубом. Здесь же вниманию наших маленьких гостей открыт уникальный «Музей паровозов» - железнодорожный музей под открытым небом.

Само здание жилого центра отстроено на пересечении двух магистралей- Московского проспекта и набережной Обводного канала, сюда одинаково удобно и быстро можно добраться как от аэропорта, так и от главных вокзалов города.
Для наших гостей из Москвы, путешествующих на личном автомобиле, приятным бонусом станет удачная локация - со стороны южного въезда в город, т.к. сэкономит массу времени для отдыха в день заезда и выезда.

-Заселение в 14 00, выезд в 12 00
- Курение запрещено как в апартаментах так и на лестничной площадке,
за несоблюдение этого правила полагается штраф.
-Без вечеринок и мероприятий
  -Без животных

Добро пожаловать! Мы постарались продумать все мелочи  чтобы вам было удобно и уютно, будем благодарны за соблюдение  чистоты и сохранность обстановки. 
В оформлении интерьера использованы натуральные материалы- дубовый пол, палисандровая мебель и экологичная краска.",,1,57005917,False,True,False,59.9063182482586,30.315984864801482,0.9,RUB,3,24,0,3489,Квартира,False,10.0,10.0,10.0,10.0,9.0,9.0,3,Дом/квартира целиком,,,5.0,0.95
True,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,14756695,С панорамным видом на Неву и Смольный Собор.,2,1.0,Настоящая кровать,1,2,strict,Sankt-Peterburg,,"Уютная,солнечная квартира с прекрасным панорамным видом на Неву и Смольный Собор. Находится в одном из домов ансамбля жилых домов построенных по проекту заслуженного архитектора РСФСР А.В.Васильева.Неотьемлемая часть Центральной части города.

В квартире есть всё для комфортного проживания от 1 до 4 человек. В доме во всех подъездах ведётся видеонаблюдение. При доме организована большая детская площадка.

Быстрый WiFi и кондиционер дополнят комфортное проживание.

Встречаем гостей в квартире.

Рядом кафе,магазины,рестораны,банкетные залы, отдел ЗАГС, гостиница ""Охтинская"". В пешей доступности театр ""БУФФ"",музей уличного искусства и новый самый большой ТРЦ ""ОХТА МОЛЛ"".

Рядом с домом остановка автобусов,маршрутного такси. 15-20 минут и вы в самом центре города - Невском проспекте. Вокруг дома всегда есть место для бесплатной парковки машины.Охраняемая платная парковка есть в 5 минутах ходьбы от дома.

По предварительной договорённости можно заехать в любое время с 12-00 до 23-00,а также выехать раньше 10-00.",,2,91999677,False,True,True,59.95044319907118,30.408487637646665,0.75,RUB,4,34,316,1628,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,13,Дом/квартира целиком,,,5.0,0.95
False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,15047561,"Квартира в самом центре, рядом с метро",2,1.0,Настоящая кровать,1,1,strict,Sankt-Peterburg,,"Уютная светлая квартира в итальянском стиле 
Расположена на пешеходной улице в 100 метрах от Невского проспекта
В квартире уютная кухня-гостиная с балконом, просторная спальня

Уютная квартира с балконом, окна выходят во двор!
Расположена на третьем этаже исторического здания.
Кухня оборрудована для приготовления несложных блюд.

Интернет
Стиральная машина
Полотенца
Фен
Гладильная доска
Утюг

Мы любим общаться с гостями и с радостью поможем советами где лучше провести время.

«Дворами» в XVIII веке называли предприятия, а «гостями»-купцов, таким образом, Гостиный двор-крупное торговое заведение, рынок.

  Садовая улица, на которую обращен один из протяженных фасадов Гостиного Двора, в XVIII веке приобрела характер крупнейшего торгового  центра города. На ней существовало несколько Гостиных Дворов кроме Большого Гостиного-Сенной, Апраксин, Щукин дворы, а так же Никольский рынок.

  При Екатерине II на этой же улице по проекту Д.Кваренги было построено здание Ассигнационного банка, близость которого была на руку торговцам. Но особое значение для города получило огромное здание Большого Гостиного двора, занявшее целый квартал у пересечения ул. Садовой и Невского проспекта дом 35. 
Разработку проекта каменного Гостиного двора на этом месте начал еще при Елизавете Петровне Ф.Б.Растрелли. Он предложил композицию в виде  протяженных торговых корпусов с двумя ярусами аркад, расположенных по периметру всего квартала. Подобная композиция стала весьма популярной в Петербурге еще с начала XVIII века, когда на Васильевском острове был построен Гостиный двор по проекту Д.Трезини.

Во все направления города вы можете уехать на наземном транспорте или с помощью метрополитена, при этом вам не нужно будет тратить много времени.

Заселение: с 14:00 до 23:00*.
Выезд: до 11:00*.
*При физической возможности мы с радостью заселим вас пораньше и позволим выехать попозже, если вам так будет нужно.
Бесплатный клининг при проживании более 1 недели.
Мы любим общаться с гостями и с радостью поможем советами где лучше провести время.",,4,35964207,False,True,True,59.93425002311662,30.336802304057862,0.83,RUB,3,19,326,2210,Квартира,False,9.0,10.0,9.0,10.0,10.0,10.0,11,Дом/квартира целиком,,,5.0,0.92
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,13970226,Уютная квартира в самом центре Петербурга,2,1.0,Настоящая кровать,1,1,strict,Sankt-Peterburg,1200.0,"It`s an apartment in the best place in the city. Nearby there are Nevskiy Prospect and the most historic landmarks. Quiet courtyard and protected territory. Pleasant environment and comfort. You`ll definite enjoy it!
Вам понравится. Однокомнатная квартира в самом центре Петербурга. До Невского проспекта 3 мин. пешком. Рядом метро ""Владимирская"". С одной стороны дома набережная реки Фонтанки, с другой - улица Рубинштейна. Тихий двор, охраняемая территория. 4 этаж. Приятная обстановка и уют.

The apartment is equipped with all necessary utensils for cooking at home.
For guests there are two new umbrellas (for male and female). Has an electric dryer for shoes.
В квартире имеется вся необходимая посуда для приготовления пищи в домашних условиях.
Для гостей есть два новых зонта (мужской и женский). Так же имеется электрическая сушилка для обуви.

Стандартное время выезда 11:00, время заезда 13:00.
Но по времени заезда и выезда можно договариваться. Зависит от времени выезда предыдущего гостя и, соответственно, возможности успеть прибрать и подготовить квартиру для следующего гостя.
Если предыдущий гость выезжает рано утром или квартира в этот день свободна, то конечно можно заехать раньше 11 часов. Тоже самое по выезду. Можно выехать позже, если следующий гость заезжает позже.

Самый центр Петербурга. Все исторические достопримечательности города в пешей доступности.
В Википедии есть страничка (""Толстовский дом""), на которой можно прочитать историю нашего дома.

Пара минут пешком до метро ""Владимирская"" и ""Достоевская"".
10 мин. пешком до метро ""Гостиный двор"". Примерно столько же, в обратную сторону по Невскому проспекту до метро ""Маяковская"".
15-20 минут пешком до Московского вокзала (железнодорожный вокзал).
Путь до аэропорта Пулково на общественном транспорте (метро + автобус), в общей сложности составляет не более одного часа. Путь в метро: ""Владимирская"" - ""Московская""; одна пересадка на ""Технологическом институте"" (17-20 мин.). От станции метро ""Московская"" автобусы до Пулково (не больше 30 мин.).",,1,83290607,False,False,False,59.93014011104044,30.342580332649177,0.88,RUB,2,16,0,2035,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,13,Дом/квартира целиком,,,5.0,0.95
False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,16502269,Artist loft in the city center,2,1.0,Настоящая кровать,1,1,moderate,Санкт-Петербург,1000.0,"In the historic center, a great place to feel history of the city. Two minutes from the metro, 15 minutes from the Moscow railway station.

St. Petersburg 's atmosphere in the apartment 45 m2

always prompt and answer all your questions

In two minutes Is located Dostoevsky Museum, the house in which he lived. Very near the food market. 10 minutes from Nevsky Prospekt.
Opposite the house is the oldest Yamskogo baths, we recommend to go.
In walking distance of many bars and restaurants

Please inform your arrival time",,1,4395015,False,False,False,59.925207527553724,30.34872179208931,1.0,RUB,2,10,0,1977,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,4,Дом/квартира целиком,,,5.0,0.9
False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,16000605,Комната в небольшой квартире в центре города,2,1.0,Настоящая кровать,1,1,moderate,Sankt-Peterburg,350.0,"Рядом с моим жильем, в пешей доступности много общественного транспорта до туристического центра города. Есть метро, автобус, троллейбус, трамвай. 10 минут пешком до Невского проспекта и 20 минут до Московского вокзала. Вам понравится, ведь в моем жилье есть место и удобное расположение. Мое жилье подходит для : пары, соло-путешественники и деловые путешественники. Хозяин говорит по-английски.",,1,52293869,False,False,True,59.932159029687284,30.389656725195344,0.85,RUB,2,8,0,814,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Отдельная комната,,,,0.95
False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,15165708,Новая квартира в самом центре приморского района,2,1.0,Диван-кровать,1,1,moderate,Sankt-Peterburg,,"Квартира подойдёт для: пары, соло- и деловых путешественников.",,1,96232423,False,False,True,59.99831943802489,30.271395402659262,,RUB,2,3,305,756,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,4,Дом/квартира целиком,,,5.0,0.95
False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,14439618,Newly Remodeled Apartment with Monthly Discount,2,1.0,Настоящая кровать,2,3,flexible,Sankt-Peterburg,3000.0,"3-room (2-bedroom) apartment in heart of Saint-Petersburg.  10 minute bus ride to Hermitage, 15 minute walk to Mariinsky Theater.  Close to public transport, restaurants and dining, family-friendly activities, and nightlife.

3-х комнатная квартира (2 спальни), расположенная в историческом центре Санкт-Петербурга. 10 минут на автобусе до Эрмитажа, 15 минут пешком до Мариинского театра.  В непосредсвтенной близости общественный траспорт, магазины, рестораны и кафе, достопримечательности города.

High ceilings and recent remodeling with large bath and joined kitchen/living room.  All necessary appliances provided.  Large bed in one room, double bunk bed in children's room, 2 folding sofa beds in living room.  Large storage closet in hallway.

Eager to help guests enjoy Saint Petersburg, just ask for advice if needed!

Historical Krasnoarmeiskaya sector in Admiraltiisky District of Saint Petersburg, located only 5 minutes from nearest metro station and 2 minutes to nearest bus / tram / trolley stops.

Walking distance to Baltiskiy Vokzal and Technologicheskiy Institute metro stations, supermarkets and shopping malls nearby.",,4,81955045,False,False,True,59.91238642926548,30.3051483469162,0.5,RUB,4,10,800,3663,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Дом/квартира целиком,,,,0.84
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,11864703,Дизайнерская квартира со свежим ремонтом в центре,2,1.0,Настоящая кровать,1,2,strict,Sankt-Peterburg,,"Дизайнерская квартира со свежим ремонтом в шаговой доступности к метро Чернышевская (примерно 5 минут пешком).  Так же рядом с метро находится парковка велосипедов ""Велогород"". К вашему распоряжению все удобства - стиральная машина, посудомоечная машина, холодильник, фен и принадлежности для душа, утюг, удобная система хранения вещей в спальне и прихожей, а так же выдвижные ящики у кровати, бесплатный скоростной Wi-Fi. Рядом расположены множество ресторанов и кафе",,2,942744,False,True,True,59.944517708411276,30.352122566289836,0.71,RUB,2,13,1500,3489,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,12,Дом/квартира целиком,,,5.0,0.95
False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,13742805,Однокомнатная квартира в сердце васильевского,2,1.0,Диван-кровать,1,2,moderate,Sankt-Peterburg,500.0,"Светлая и уютная 1 комнатная квартира в новом жилом комплексе бизнес класса ""Suomi"" расположенная в самом сердце одного из центральных районов Санкт-Петербурга - Васильевском острове. Квартира одинаково хорошо пододходит для пары или для путешественника-одиночки. Удобное расположение позволяет добраться пешком до станции метро ""Василеостровская"" за 15 минут(5 минут на транспорте).

Светлая и уютная 1 комнатная квартира в новом жилом комплексе бизнес класса ""Suomi"", для вашего удобства и безопасности в доме круглосуточное видеонаблюдение и охрана.

Квартира сдается полностью, для вас в квартире установлено стиральная машина, кофемашина, капсульная кофеварка Nescafe DolceGusto (чай, кофе, шоколад и бутилированная вода в качестве комплимента), ТВ с кабельными каналами и безлимитный доступ в интернет.

Я на связи круглосуточно и готов ответить на ваши вопросы в любое время.

Василеостровский район Санкт-Петербурга — один из четырёх центральных районов Санкт-Петербурга. Уникальность Василеостровского района заключается в его островном статусе — он полностью расположен на одном острове и с другими районами города имеет только водные границы. Хорошая транспортная доступность, парки утопающие в зелени и живописные набережные - это визитные карточки васильевского острова.

До ст. метро Васильеостровская 15 минут пешком (5 минут на транспорте) по Среднему Проспекту, где почти каждый дом имеет свою уникальную историю, а особую историческую ценность представляют музей ""Петербургского Трамвая"" и здание Геологического Института.  Одна остановка метро и вы на Невском проспекте - центральной артерии Санкт-Петербурга, где в большом количестве расположены музеи и театры, рестораны и сувенирные лавки.

Для гостей бронирующих жилье больше чем на 10 дней трансфер из аэропорта или вокзала бесплатно.",,1,49500687,False,True,True,59.935404705127326,30.247015610915835,,RUB,3,23,0,1279,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,23,Дом/квартира целиком,,,5.0,
False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,16214494,Beautiful flat at the center,2,1.0,Настоящая кровать,1,1,flexible,Sankt-Peterburg,600.0,"Необыкновенная, уютная и тихая квартира на самой оживленной ресторанно-театральной улице Рубинштейна! В очень интересном и красивом месте, в самом центре Петербурга. Все достопримечательности города, Невский проспект и Московский вокзал-все рядом! Станции метро Владимирская/Достоевская в 5 минутах ходьбы. Квартира новая и светлая, с высокими потолками, деревянным полом, со всем новым и  необходимым) Летом, в соседнем дворе, организуется сцена и  проходят открытые спектакли на улице)

Для деловых поездок и романтических выходных

Множество лучших ресторанов, кафе и баров. Сосредоточие известных театров и музеев. Московский и Витебский вокзалы . Большой торгово-развлекательный центр  Галерея. Продуктовые магазины на любой вкус о кошелек!",,1,11544092,False,False,False,59.92830614825468,30.343751915107454,0.85,RUB,2,11,0,2791,Квартира,False,10.0,10.0,10.0,9.0,10.0,10.0,2,Дом/квартира целиком,,,,0.9
False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,16028343,"Дом рядом с садом ""Серебряный пруд""",2,1.0,Настоящая кровать,1,1,moderate,Sankt-Peterburg,,"Небольшая однокомнатная квартира. Дом утопает в зелени, рядом два парка. 
До метро Площадь мужества пешком 15 минут или 5 минут на транспорте. 
В квартире есть всё необходимое для комфортного размещения.

В случае необходимости я могу приехать в квартиру и помочь, обычно в течении пары часов.

Квартира находится между двумя ветками метро. До красной ветки (пл. Мужества) на траснпорте добираться 5-10 минут, пешком - 15 минут. До синей ветки (Пионерская) на транспорте 15 минут.",,1,31137096,False,False,True,60.0053372699675,30.343729944895223,0.75,RUB,2,13,0,1337,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,5,Дом/квартира целиком,,,5.0,0.9
True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,13437981,Восхитительные апарты Жаклин с балконом  камином,2,1.0,Настоящая кровать,2,2,strict,Sankt-Peterburg,900.0,"По-настоящему восхитительные апартаменты Жаклин - продолжение нашего уникального маленького отеля.  Современность, эклектика, вкус - все это мы долго вынашивали в наших мечтах.  Апартаменты с одной спальной и гостиной с камином и балконом.

Наши апартаменты состоят из двух комнат, одна спальная с большой двуспальной кроватью и гостинная с балконом и большим диван, который раскладывается для двоих гостей. Есть небольшой кухонный уголок без варочной поверхности. Есть небольшой холодильник, микроволновая печка, набор посуды. Санузел один.

Адмиралтейский район удобен как для гостей города, так и для тех, кто живёт постоянно. Сенную площадь называют ""ключом от города"", т.к. до любого места вы легко дойдёте пешком: Исаакиевский собор не более 5-6 минут, Мариинский театр-10 минут, Невский проспект-20 минут, набережная Невы-10 минут, Эрмитаж- 25 минут и т.д.
На соседней Казанской улице множество кафе. баров и ресторанов.
На 1-ом этаже дома небольшой продовольственный магазин и с 01 апреля 2016 года начнёт работу кафе.
В Александровском парке можете совершать пробежки.
Через 30 минут вы окажетесь в нижнем парке Петергофа, если отправитесь туда на быстроходном катере ""Ракета"" ( причал на Неве, за Исаакиевским собором).

От аэропорта Пулково можно добраться:
 На такси( только официальное, стойки в зале аэропорта);
 На общественном транспорте до станции метро Московская, а далее без пересадки до станции метро Сенная, от Сенной площади до места вы дойдёте пешком за 8-10 минут.
Если вы приехали на Московский вокзал: такси можете заказать в поезде до улицы Гражданской, дом 27:
 На метро от станции пл. Восстания до станции Сенная;
 На автобусе, троллейбусе до Исаакиевской площади, далее пешком по Вознесенскому проспекту до места.

Около дома бесплатная общественная парковка. Предварительный заказ не требуется.

Без вечеринок и мероприятий 

Время прибытия — после 15:00 







Курение возможно исключительно на балконе или на улице при входе в специально оборудованных местах. Комнаты оборудованы дымоуловителями.
Животные по запросу и с залогом при заезде.
Ваши гости могут быть до 22.00.
Согласно закону СПб ""О тишине"" начиная с 22.00 мы не должны нарушать покой соседей.
Мероприятия, вечеринки только с уведомления и получения согласия принимающей стороны.",,1,16328374,False,True,True,59.92598092618102,30.308589505542486,0.8,RUB,4,17,0,15002,Квартира,False,9.0,10.0,10.0,10.0,10.0,9.0,15,Дом/квартира целиком,,,5.0,0.9
False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,13972599,Perfect Studio Apartment in City Center,2,1.0,Настоящая кровать,1,2,moderate,Sankt-Peterburg,1396.0,"Рядом с моим жильем центр города, парки, рестораны, искусство и культура и отличные виды. Вам понравится, ведь в моем жилье есть уют, высокие потолки, виды и расположение. Мое жилье подходит для этого: пары, соло-путешественники и деловые путешественники. 

Парковка бесплатная на проезжей части у дома, и охраняемая в 5 минутах ходьбы (Александринский театр).

ОБРАТИТЕ ВНИМАНИЕ: квартира находится на 4-м этаже БЕЗ лифта. Пожалуйста, учитывайте это, когда будете собирать багаж.",,2,73752924,False,False,True,59.92911000557039,30.33790876256475,0.61,RUB,3,10,1163,4594,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,17,Дом/квартира целиком,,,5.0,0.88
False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,16306099,Cozy apartment in Vasilyevsky Island,2,1.0,Настоящая кровать,1,1,moderate,Sankt-Peterburg,,"Cozy apartment in Vasilyevsky Island - the heart of the St.Petersburg. 10-12min by walk to nearest subway (Vasileostrovskaya or Sportivnaya-2) and 20-25min by walk to the Spit of Vasilyevsky Island with the Old Saint Petersburg Stock Exchange and Rostral Columns. 
Fully equipped studio apartment for 1-2 person.

Beautiful studio apartment in a brand new house:  large 160cm bed, cozy armchair, bar counter for eating and for laptop, fully equipped kitchen. 

The apartment is warm and quied - no neighbors at the same floor.

Fully equipped kitchen: stove, fridge, kettle, full set of dishes, iron, hair dryer, washing machine, Wi-Fi.

There is NO channels on TV, only AppleTV is avaliable (you need to have your own AppleID or connect with your iPhone\iPad).

For free for you: 
1) tea, coffee, sugar, all species ect.
2) bedlines and towels
3) shampoo and soap
4) umbrella

The apartment is located in Vasilyevsky Island - the heart of the St.Petersburg. 10-12min by walk to nearest subway and 20-25min by walk to Spit of Vasilyevsky Island with the Old Saint Petersburg Stock Exchange and Rostral Columns. It tooks only 5 min to walk from Spit of Vasilyevsky Island to Hermitage or Nevsky Prospect. 
There is a pedestrian zone fulled of cafes, restaurants and bars in 10 min walk from the apartment.

If you don't like to walk it takes about 5-10min and 2-3euro to get to the Spin or Hermitage by taxi from the apartment. 
There is a public parking for the house, if you have a car.",,1,5195028,False,False,True,59.949740780940104,30.266302926003505,1.0,RUB,2,9,0,2675,Квартира,False,10.0,10.0,10.0,10.0,8.0,10.0,1,Дом/квартира целиком,,,,0.8
False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,13056829,Апартаменты в центре  на Рубинштейна,2,1.0,Настоящая кровать,1,2,moderate,Sankt-Peterburg,,"Spacious apartment with non-standard layout in the historical center of St. Petersburg! But also suitable for fun holidays! There is very good infrastructure conditions with a lot of bars and restaurant around. 
5 минут от метро ""Владимирская"". 60-ти метровая двухкомнатная квартира, с большой кухней и ванной примет до 4 человек. 250 метров от Невского проспекта, в тихом дворе на Рубинштейна - самой ""ресторанной"" улице ""Северной столицы"".",,1,72298268,False,True,True,59.930505653740994,30.34434296972867,,RUB,4,26,0,3489,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,27,Дом/квартира целиком,,,5.0,0.87
False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,14947444,Квартира с евроремонтом и отличным видом,3,1.0,Настоящая кровать,1,1,moderate,Sankt-Peterburg,700.0,"Дорогие гости, вашему вниманию представлена уютная квартира с потрясающим видом в самом центре Васильевского острова. Внутри есть абсолютно все для комфортного прибывания двух-трех гостей. Евроремонт закончен 2 недели назад. Все новое, чистое, свежее. Хорошая транспортная доступность, позволит сэкономить деньги на перемещении, а также остаться максимально мобильным, и посетить большее количество достопримечательностей нашего чудного города.

В распоряжение гостей входит однокомнатная квартира 33 м2, оснащенная диваном-кроватью и дополнительным раскладным спальным местом, телевизор, холодильник, фен, утюг,высокоскоростной wi-fi, чайник, микроволновая печь, варочная панель, необходимая посуда для приготовления и приема пищи, стиральная машина. Каждому гостю всегда чистое постельное белье и чистые полотенца.

В течение всего вашего пребывания в нашем городе я, чем смогу, буду вам помогать) Все зависит от свободного времени. Не всегда смогу помочь личным присутствием, но совет по телефону смогу дать это точно)

Квартира расположена в 5 минутах ходьбы от метро ""Василеостровкая"". В 50 метрах от дома автобусная и трамвайная остановка с множеством проходящих маршрутов

Друзья, квартира сдается СТРОГО НЕ ДЛЯ ВЕЧЕРИНОК, ТОРЖЕСТВ И ПРОЧИХ МКРОПРИЯТИЙ!!! Я уважаю своих соседей и дорожу их спокойствием. На всей территории квартиры высокоскоростной wi-fi. С подключением проблем не возникнет. В остальном все еще проще) Вся электроника и техника в исправном состоянии.",,2,41401823,False,False,True,59.941422514000415,30.270162038857656,0.9,RUB,3,15,500,1628,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,7,Дом/квартира целиком,,,5.0,
