Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
True,False,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,7507099,1-ком. кв. у моря в г. Сочи 14\14-1,1.0,Настоящая кровать,1.0,3.0,strict,Большой Сочи,,,"квартира в центральном районе Сочи, ул. Бамбуковая дом 42а, 900 м или 15 - 20 мин. пешком до песчаного пляжа Альбатрос, рядом санатории : Русь, Беларусь, Заполярье, Радуга и Нева. Самый экологически чистый район, рядом  парк Ривьера и центр города.

Созданы условия по принципу : ВСЁ КАК ДОМА , гости практически имеют всё необходимое для проживания.

квартира в центральном районе Сочи, ул. Бамбуковая , 900 м от моря (пляж Альбатрос, песчаный, пешком примерно в 15-20 мин., граничит с пляжами санаториев Русь, Беларусь, Заполярье и Радуга, но является городским, бесплатным).  Новый ремонт, совмещенный санузел,  14 этаж, панорамный вид на горы. Из бытовой техники: кондиционер, ТВ (ЖК 82 см),  холодильник, стиралка-автомат, микроволновка,  резервный эл\бойлер (постоянная горячая вода), эл\плита (стеклокерамика, 4-х комфорки), эл\чайник,  утюг. Основная мебель:   двухспальная кровать, современная 2 - х ярусная кровать,  шкаф, два комода, гладильная доска.  Могут разместиться до 4 - х человек.  Выдаются  постельные принадлежности в т.ч. банные полотенца, пляжные покрывала, а также вся необходимая посуда.  В доме собственная газовая котельная, высокоскоростной интернет (WI - FI, бесплатно),  минимаркет (9.00 - 22.00 час) и парикмахерская. Парковка авто вокруг дома, а охраняемая в 300 метрах. До остановки санаторий Русь (она начальная)  или ""Автосалон""  по ул. Виноградная :  7 - 8 мин пешком, а до парка Ривьера 3-4 остановки на маршрутке. Трансфер из аэропорта - 1000 руб, а от ж\д вокзала со встречей у вагона - 350 руб.  Оплата как наличными, так и по безналу, оформляю Договор и выдаю отчетные финансовые документы.

ХОЗЯИН ПРОЖИВАЕТ В ЭТОМ ЖЕ ДОМЕ И ОПЕРАТИВНО РЕШАЕТ ВОПРОСЫ, ВОЗНИКАЮЩИЕ У ГОСТЕЙ.

Очень тихий район, вблизи  нет ж\д, авиа и шоссе. 
В шаговой доступности несколько значимых санаториев.
Единственный в Сочи песчаный пляж.

До остановок : санаторий Русь (она начальная) или ""Автосалон"" по ул. Виноградная 7 - 8 мин пешком, а до центра и парка Ривьера 3-4 остановки.
Маршрутки и автобусы : (PHONE NUMBER HIDDEN) и т.д.

Заключается Договор и выдаются отчётные документы.",,,1,True,3670396,,False,False,"ХОЗЯИН ПРОЖИВАЕТ В ЭТОМ ЖЕ ДОМЕ И ОПЕРАТИВНО РЕШАЕТ ВОПРОСЫ, ВОЗНИКАЮЩИЕ У ГОСТЕЙ.",True,43.611041075763055,39.71556528964345,1125,3,1.0,RUB,,,Заключается Договор и выдаются отчётные документы.,4,,21,0,1221,Квартира,True,,,,,,,0,Дом/квартира целиком,entire_home,"Созданы условия по принципу : ВСЁ КАК ДОМА , гости практически имеют всё необходимое для проживания.",,,"До остановок : санаторий Русь (она начальная) или ""Автосалон"" по ул. Виноградная 7 - 8 мин пешком, а до центра и парка Ривьера 3-4 остановки.
Маршрутки и автобусы : (PHONE NUMBER HIDDEN) и т.д.",https://www.airbnb.com/rooms/7507099,1.0
True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,4875197,Sweet apartment in Sochi-centre,1.0,Настоящая кровать,2.0,4.0,moderate,Sochi,,,"Двухкомнатная квартира в 5 минутах от жд вокзала. До моря 15 минут пешком. Для семейного отдыха на 4-5 человек.

Чистая,уютная квартира в самом центре Сочи - улица Роз! 500 м до жд вокзала, 800 м до моря.

Гостям доступна кухня: холодильник, газовая плита, чайник, необходимая посуда. Одна большая двуспальная кровать, одна односпальная кровать, диван-кровать. По запросу предоставляется дополнительное спальное место. Кондиционер, ТВ, wi-fi.

Ответим на все интересующие вопросы.

Центральный район. Рядом красивейшая набережная реки Сочи. Гуляя по ней,вы за 10-15 минут (по ровной местности!) доберетесь до пляжа.
Рядом в 2х минутах находится рынок,где можно приобрести свежие фрукты и овощи. Торговый центр.

В 50 м от дома находится остановка общественного транспорта.",,,3,True,86817466,,False,False,Ответим на все интересующие вопросы.,True,43.593187121522995,39.72376760252683,1125,5,0.9,RUB,,,,5,,15,0,2617,Квартира,False,9.0,10.0,9.0,8.0,10.0,9.0,4,Дом/квартира целиком,entire_home,"Чистая,уютная квартира в самом центре Сочи - улица Роз! 500 м до жд вокзала, 800 м до моря.",,4.0,В 50 м от дома находится остановка общественного транспорта.,https://www.airbnb.com/rooms/4875197,1.0
True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,6035653,2-к.кв. Самый центр г.Сочи,1.0,Настоящая кровать,2.0,2.0,strict,Sochi,,,"Все достопримечательности в шаговой доступности. В 5 минутах ходьбы ж.д вокзал, откуда Вы можете на Ласточке быстро добраться на олимпийские объекты.",,,3,,8972628,"Выезд до 12:00, заезд после 14:00
Возможно раньше или позже по договорённости.",False,False,,True,43.58827629142858,39.72633891682304,1125,1,1.0,RUB,,,,5,,5,500,1512,Квартира,False,10.0,10.0,10.0,10.0,10.0,9.0,37,Дом/квартира целиком,entire_home,,,4.5,,https://www.airbnb.com/rooms/6035653,1.0
True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,17271186,Комфортабельная студия,1.0,Настоящая кровать,1.0,2.0,flexible,Сочи,,,"Комфортабельная студия в самом центре города Сочи,в шаговой доступности от ЖД и авто вокзала,что очень удобно для передвижения по городу и побережью, рядом торговые центры, рестораны и т.д!Могу предложить экскурсии по вашему запросу)Добро пожаловать!

Запрещено курить и портить имущество!

В 200 метрах от дома находится центральный рынок,кубанская ярмарка,торговый центр, набережная реки Сочинки и множество ресторанов и кафе!

Из аэропорта по запросу можем предложить трансфер стоимость 1000 руб,а также можно доехать на 105 или 125 автобусе до автовокзала и наш дом через 200 метров от авто и ЖД вокзала!

Стоимость суточного проживания в праздничные дни до июня 2000 ты сутки!С июня - июль 2000
С июля-октябрь 2500!",,,1,,63579189,"Курение в студии запрещено!
Проживание с животными за дополнительную плату!",False,True,,False,43.59487844997595,39.72517483768866,1125,1,,RUB,,,"Стоимость суточного проживания в праздничные дни до июня 2000 ты сутки!С июня - июль 2000
С июля-октябрь 2500!",3,,4,0,1512,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,"Из аэропорта по запросу можем предложить трансфер стоимость 1000 руб,а также можно доехать на 105 или 125 автобусе до автовокзала и наш дом через 200 метров от авто и ЖД вокзала!",https://www.airbnb.com/rooms/17271186,
True,False,False,False,True,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,2330826,апартаменты 200 м от моря ,1.0,Настоящая кровать,0.0,3.0,strict,Большой Сочи,350.0,,"Морские апартаменты «Светлана» находятся в парковом районе Сочи, в 5 минутах ходьбы от побережья Черного моря. К услугам гостей собственная кухня, стиральная машина . Предоставляется бесплатная парковка, консьерж.
До вокзала 7 минут на автобесе

на 7 и 8 этажах есть еще 4 таких номера , на 7 этаже есть дополнительное 3-е спальное место кресло- кровать

вай-фай, вид на море, парковка

только по приезду и выезду.

Курортный район ""Светлана"" , все в шаговой доступности: музеи, театры,цирк,кафе, пляжи, парк - Дендрарий.

останова городского транспорта ""Пансионат Светлана"" в 30 метрах от корпуса.

Круглосуточный  коньсъерж",,,3,,6420774,не курить в номере.,False,False,только по приезду и выезду.,True,43.57102835500036,39.73567057556754,27,3,0.8,RUB,,,Круглосуточный  коньсъерж,3,,19,500,1803,Квартира,True,10.0,10.0,9.0,10.0,10.0,9.0,22,Дом/квартира целиком,entire_home,"на 7 и 8 этажах есть еще 4 таких номера , на 7 этаже есть дополнительное 3-е спальное место кресло- кровать",,5.0,"останова городского транспорта ""Пансионат Светлана"" в 30 метрах от корпуса.",https://www.airbnb.com/rooms/2330826,0.95
True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,14062583,"1к уютная квартира в самом центре Сочи, парковка",1.0,Настоящая кровать,1.0,2.0,moderate,Sochi,,,"В пешей доступности от дома находится ж/д вокзал Сочи, остановки общественного транспорта, пешеходная улица Навагинская, парк ""Ривьера"", городские пляжи (до моря 15 минут ходьбы пешком). 

Квартира на первом этаже добротной ""сталинки"". Высокие потолки, на окнах москитные сетки и решётки. Есть парковочное место (залог за магнитный ключ от шлагбаума 1.000 рублей).

Спальные места - двухместный диван и удобная евро-раскладушка. Мое жилье подходит для 1-3 гостей.

В квартире вся необходима мебель и бытовая техника. Тихое спокойное место, при этом совсем недалеко от остановок, вокзала, кафе и магазинов в центре города.

Мы встречаем гостей дома или возле ж/д вокзала Сочи по договорённости. Во время отдыха гости могут обращаться по телефону по любым вопросам.

У дома есть парковочное место на 1 автомобиль, предоставляется магнитный ключ от шлагбаума (залог 1.000 рублей, возвращается в конце отдыха).

Ближайшие остановки общественного транспорта - Сбербанк и Вокзал, несколько минут ходьбы.",,,1,True,5055993,,False,False,Мы встречаем гостей дома или возле ж/д вокзала Сочи по договорённости. Во время отдыха гости могут обращаться по телефону по любым вопросам.,False,43.58679676236172,39.72725071254428,1125,5,,RUB,,,,3,,6,0,1105,Квартира,False,10.0,10.0,9.0,10.0,10.0,9.0,8,Дом/квартира целиком,entire_home,"В квартире вся необходима мебель и бытовая техника. Тихое спокойное место, при этом совсем недалеко от остановок, вокзала, кафе и магазинов в центре города.",,4.5,"У дома есть парковочное место на 1 автомобиль, предоставляется магнитный ключ от шлагбаума (залог 1.000 рублей, возвращается в конце отдыха).

Ближайшие остановки общественного транспорта - Сбербанк и Вокзал, несколько минут ходьбы.",https://www.airbnb.com/rooms/14062583,1.0
True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,3707287,Потрясающая  панорама города и моря,1.0,Настоящая кровать,1.0,2.0,moderate,Сочи,,,"Уютная квартира в тихом районе.  До моря 15-20 минут пешком.
Дом находится на возвышенности.
Идеальна для семьи из 2-3 человек, включая детей.
Рядом - прод. магазины, остановка маршрутки.
На пути к морю- парк Фрунзе. Недалеко Дендрарий, Цирк, Зимний театр.

Адекватное соотношение цена/качество.
Квартира - студия общ. площадью 40,5 кв.м. полностью соответствует описанию и представленным фото.
Цена аренды зависит от времени года и срока проживания. Возможна специальная цена.

Доступна вся бытовая техника - холодильник, стиральная машина, печь СВЧ, утюг, электрочайник, фен, кондиционер.
Набор посуды. Гладильная доска.
Постельные принадлежности.
Скамья для пресса KETTLER.
Быстрый wi-fi интернет - до 25 Гб трафика в месяц.
Цифровое ТВ

Готов ответить на любые вопросы, касающиеся вашего пребывания в нашем городе; по возможности,  помогу  добраться из аэропорта или от ж/д вокзала.

Уютный, экологически чистый район, обилие зелени.
До моря 17-20 минут пешком - спуститься от дома к Курортному проспекту (10 минут) и еще 7-10 минут, не спеша, до ближайшего пляжа ""Солнечный"" или пляжа гостиницы ""Жемчужина"". 
Многие пользуются маршрутным такси (остановка у дома). Проезд 15 рублей. Тогда дорога занимает 3-5 минут до Курортного проспекта. И от него - к морю . Обратно - также на маршрутке ( кольцевой 44к или 92 - связывает с Центром Сочи за 15 минут) или пешком - сжечь лишние калории.

Удобное транспортное сообщение со всеми районами Сочи, близость к Курортному проспекту. Остановка кольцевого автобуса (44к) - рядом с домом, через 5 мин вы будете на Курортном проспекте, рядом - супермаркет Перекресток, кафе, фитнесс -центр ""Валентин"". Автобус N 92 за 10 мин. доставит вас к гостинице ""Москва"" (по пути - остановки ""Театральная -Зимний театр"", здесь же гостиница ""Жемчужина"";  гостиница ""Сочи""- концертный зал ""Фестивальный"", спуск к набережной ) . Рядом - Морской вокзал и реконструированный морской порт. Платановая аллея  (до парка Ривьера - 10 минут пешком) и красивейшая пешеходная улица Навагинская, ведущая к вокзалу. Через одну остановку от гостиницы Москва - памятник архитектуры - железнодорожный вокзал Сочи, а также автовокзал, от которого до Центрального рынка - 5 минут  ходьбы по улице Роз. Таким образом, все знаковые объекты Сочи находятся максимум в 15-20 минутах от вашего жилья.

Третий этаж пятиэтажного дома. Дом находится на возвышенности - отсюда и красивый вид. Но родителям с маленьким ребенком и коляской бывает тяжело подниматься в гору. Просьба это учитывать.
Дом не оборудован лифтом.
В квартире много солнца, а по вечерам - красивые закаты. От летней жары спасает мощный кондиционер.
Рядом с домом - минимаркет. В 10-15 минутах ходьбы или 5 мин. на маршрутке - супермаркеты Перекресток и Магнит. Здесь же расположены ближайшие кафе и рестораны.
Отделение Сбербанка - в 500 метрах от дома.",,,3,True,15986465,"Не более 3 гостей, включая маленьких детей.",False,False,"Готов ответить на любые вопросы, касающиеся вашего пребывания в нашем городе; по возможности,  помогу  добраться из аэропорта или от ж/д вокзала.",True,43.580363002154805,39.73952754415081,1125,5,1.0,RUB,,,"Третий этаж пятиэтажного дома. Дом находится на возвышенности - отсюда и красивый вид. Но родителям с маленьким ребенком и коляской бывает тяжело подниматься в гору. Просьба это учитывать.
Дом не оборудован лифтом.
В квартире много солнца, а по вечерам - красивые закаты. От летней жары спасает мощный кондиционер.
Рядом с домом - минимаркет. В 10-15 минутах ходьбы или 5 мин. на маршрутке - супермаркеты Перекресток и Магнит. Здесь же расположены ближайшие кафе и рестораны.
Отделение Сбербанка - в 500 метрах от дома.",3,,21,0,1745,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,38,Дом/квартира целиком,entire_home,"Адекватное соотношение цена/качество.
Квартира - студия общ. площадью 40,5 кв.м. полностью соответствует описанию и представленным фото.
Цена аренды зависит от времени года и срока проживания. Возможна специальная цена.",,5.0,"Удобное транспортное сообщение со всеми районами Сочи, близость к Курортному проспекту. Остановка кольцевого автобуса (44к) - рядом с домом, через 5 мин вы будете на Курортном проспекте, рядом - супермаркет Перекресток, кафе, фитнесс -центр ""Валентин"". Автобус N 92 за 10 мин. доставит вас к гостинице ""Москва"" (по пути - остановки ""Театральная -Зимний театр"", здесь же гостиница ""Жемчужина"";  гостиница ""Сочи""- концертный зал ""Фестивальный"", спуск к набережной ) . Рядом - Морской вокзал и реконструированный морской порт. Платановая аллея  (до парка Ривьера - 10 минут пешком) и красивейшая пешеходная улица Навагинская, ведущая к вокзалу. Через одну остановку от гостиницы Москва - памятник архитектуры - железнодорожный вокзал Сочи, а также автовокзал, от которого до Центрального рынка - 5 минут  ходьбы по улице Роз. Таким образом, все знаковые объекты Сочи находятся максимум в 15-20 минутах от вашего жилья.",https://www.airbnb.com/rooms/3707287,1.0
True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,14877305,Уютная студя для семье,1.0,Настоящая кровать,1.0,1.0,flexible,Sochi,,,"Мое жилье подходит для: семейных пар, в том числе с детьми. По запросу есть раскладушка. Остановка рядом, до моря 15 мин, в шаговой доступности развитая инфраструктура: продуктовый рынок, супермаркет, аптека, банкоматы, кафе и рестораны, парк Дендрарий, Цирк, концертные залы, ночные клубы, разыне услуги и магазины. Апартамент содержится в стирольной чистоте, по запросу есть услуга по уборке и смене белья. Полностью оборудовано бытовой техникой, мебелью, полотенца, постельное белье, все новое!",,,1,True,90447614,,False,True,,False,43.574208013914536,39.739248043280895,1125,1,,RUB,,,,3,,16,0,1803,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,12,Дом/квартира целиком,entire_home,,,5.0,,https://www.airbnb.com/rooms/14877305,1.0
True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,16561350,"Апартаменты ""Инжир на Цветном 28""",1.0,Настоящая кровать,1.0,2.0,flexible,Сочи,,,"Квартира в хорошем состоянии, чистая, уютная. В квартире есть все необходимое для Вашего комфортного проживания. Предоставляется постельное белье, полотенце, посуда и принадлежности для душа (гель д/душа, мыло, шампунь). Квартира расположена в тихой парковой зоне (Цветной бульвар),  в которой есть детская площадка, кафе, магазины и места для прогулок. До набережной реки Сочи 20 мин, до моря и ж/д вокзала 15 мин пешком. Рядом расположены торговые центры ""Моремолл"", ""Александрия"" и Центральный рынок(URL HIDDEN)Ждём Вас в гости;)

Сеть апартаментов ""Инжир"".
Гарантирует всегда чистые и аккуратные квартиры, укомплектованные всем необходимым для комфортного проживания)",,,1,True,105540594,,False,True,,False,43.600080846591325,39.72467017086554,1125,1,1.0,RUB,,,,4,,11,0,1628,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,3,Дом/квартира целиком,entire_home,"Сеть апартаментов ""Инжир"".
Гарантирует всегда чистые и аккуратные квартиры, укомплектованные всем необходимым для комфортного проживания)",,5.0,,https://www.airbnb.com/rooms/16561350,0.95
True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,True,False,True,3964786,Гагарина Центр Сочи 2х к.на 6гостей,1.0,Настоящая кровать,3.0,3.0,moderate,Сочи,,,"Сдается 2-х комнатная квартира в самом центре Сочи на пересечении ул.Гагарина и Красноармейская,в шаговой доступности от парка Ривьера и Пляжа, Рынка, Моремолла. Рядом-магазины,кафе,автобусные остановки,прогулочный парк на Цветном бульваре,Кинотеатр.

Вид из окон - на город. В квартире большая просторная Кухня- 10кв.м.
Комнаты с отдельными входами по разные стороны от кухни  - делают комфортным отдых для 2-х семей. 
Застеклённая лоджия с 2-х спальным Евродиваном также разместит 2-х гостей, которые не будут мешать остальным.
В квартире 3 телевизора, утюг с гладильной доской, газовая плита с духовкой, Бесплатный Интернет - WiFi, Большой Холодильник, Микроволновка с грилем, Стиральная машина-автомат с большой загрузкой и т.п.

Раздельные комнаты. В 1-й комнате есть кондиционер, во 2-й — вентилятор. 
В одной комнате — настоящая кровать, во 2-й комнате - Евродиван. Есть застеклённая лоджия с доп. местом (Евродиван). Все постельные принадлежности, полотенца, посуда и т.д. 

Кухня в квартире оборудована всем необходимым. Есть стиральная машина, холодильник, Микроволновая печь, газовая плита на 3 конфорки с духовкой, посуда.
Есть гладильная доска, утюг.

Wi-Fi, бесплатный Интернет.
3 телевизора. В двух комнатах и на кухне.
6 спальных мест.
Можно с детьми - до 8 человек.

Домашний Интернет, 
Wi-Fi

При встрече и передаче ключей и 2-ой раз - когда Вы выезжаете.
Трансфер от Ж/Д Вокзала - бесплатно при заезде более чем на 7 суток.
Трансфер из Аэропорта- по договорённости.

Квартира находится в самом Центре города Сочи.
Шаговая доступность на Пляж Ривьера (бесплатный) и пляж Маяк (бесплатный и платный), в Парк Ривьера, Центральный рынок, Морской порт, ЖД/Авто Вокзалы, Торговая Галлерея, Поющие Фонтаны, МореМолл, прогулочные набережные, Цветной Бульвар и тп.
В 1-2 минутах пешком - Сбербанк и Банкоматы, магазин Магнит, кафе, закусочные, Столовые, Рестораны, свежее мясо и рыба, кондитерская, кулинария, детский  парк - площадка, Кинотеатр, Цветной Бульвар с детскими площадками и зонами отдыха, Аптеки, Детский Игровой Центр (где можно оставить малыша под присмотром-100 рублей в час), Автобусные остановки и т.п.

Рядом — автобусные остановки - в двух минутах ходьбы.

Wi-Fi,
Домашний интернет",,,1,True,12023945,"После 22 часов - не включать громко музыку и телевизор.
нельзя: Шуметь, прыгать после 22 часов.",False,True,"При встрече и передаче ключей и 2-ой раз - когда Вы выезжаете.
Трансфер от Ж/Д Вокзала - бесплатно при заезде более чем на 7 суток.
Трансфер из Аэропорта- по договорённости.",True,43.60350393494685,39.723082199979274,1125,2,0.98,RUB,,,"Wi-Fi,
Домашний интернет",6,,29,0,1221,Квартира,False,10.0,10.0,9.0,10.0,10.0,9.0,4,Дом/квартира целиком,entire_home,"Вид из окон - на город. В квартире большая просторная Кухня- 10кв.м.
Комнаты с отдельными входами по разные стороны от кухни  - делают комфортным отдых для 2-х семей. 
Застеклённая лоджия с 2-х спальным Евродиваном также разместит 2-х гостей, которые не будут мешать остальным.
В квартире 3 телевизора, утюг с гладильной доской, газовая плита с духовкой, Бесплатный Интернет - WiFi, Большой Холодильник, Микроволновка с грилем, Стиральная машина-автомат с большой загрузкой и т.п.

Раздельные комнаты. В 1-й комнате есть кондиционер, во 2-й — вентилятор. 
В одной комнате — настоящая кровать, во 2-й комнате - Евродиван. Есть застеклённая лоджия с доп. местом (Евродиван). Все постельные принадлежности, полотенца, посуда и т.д. 

Кухня в квартире оборудована всем необходимым. Есть стиральная машина, холодильник, Микроволновая печь, газовая плита на 3 конфорки с духовкой, посуда.
Есть гладильная доска, утюг.

Wi-Fi, бесплатный Интернет.
3 телевизора. В двух комнатах и на кухне.
6 спальных мест.
Можно с детьми - до 8 человек.",,4.5,Рядом — автобусные остановки - в двух минутах ходьбы.,https://www.airbnb.com/rooms/3964786,1.0
True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,13925131,Аппартаменты на Параллельной,1.0,Настоящая кровать,2.0,3.0,strict,Bolshoy Sochi,,,"Квартира в самом центре города. Развитая инфраструктура комлекса.На территории находятся магазин, аптека, кафе, фитнес  зал. В комлексе имеется детская площадка. Территория закрытая. Имеется вся бытовая техника, посуда, постельные принадлежности, wifi, iptv.До моря 20 мин пешком. Жд и авто вокзалы в 5 мин. Встречаем в аэропорту. В квартире хороший дизайнерский ремонт.

Квартира 3-х комнатная. Зал с кухней и две изолированые спальни. Спальных мест 3 ( двуспальная 180×200, односпальная 90×200 и диван раскладной) Есть балкон.В наличии вся бытовая техника.

Встречаю в аэропорту. По мере возможности помогаю со всеми возникающими у гостей вопросами.

Комлекс расположен в самом центре города. Очень удобен с точки зрения логистики, так как находится в 5 мин. от ж/д и авто вокзалов.

На территории гостевой паркинг",,,1,True,82699021,,False,False,Встречаю в аэропорту. По мере возможности помогаю со всеми возникающими у гостей вопросами.,True,43.5895622580641,39.73425683801189,1125,2,0.8,RUB,,,,3,,13,1000,2501,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,8,Дом/квартира целиком,entire_home,"Квартира 3-х комнатная. Зал с кухней и две изолированые спальни. Спальных мест 3 ( двуспальная 180×200, односпальная 90×200 и диван раскладной) Есть балкон.В наличии вся бытовая техника.",,5.0,На территории гостевой паркинг,https://www.airbnb.com/rooms/13925131,1.0
True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,9669442,Студия  в центре г. Сочи,1.0,Диван-кровать,0.0,1.0,strict,Sochi,,,"Сдам студию в центре г.Сочи. Евроремонт. Вся необходимая мебель и техника (ЖК тел-зор 81см, кондиционер, хол-к, стиральная машинка-автомат, газ. плита, микроволновка , утюг, фен и т.д.). С/у совмещен, гардеробная комната .Бесплатный Wi-Fi и парковка

Квартира расположена в шаговой доступности до центральной набережной, Зимнего театра, концертного зала Фестивальный, ночных клубов, мест общепита, Платановой аллеи и т.д.. ЖД вокзал - 3 остановки автобусом

Абсолютно вся квартира со всем её содержимым .

Общаюсь со всеми гостями по мере необходимости

Центр города Сочи

В 5 минутах ходьбы остановка общественного транспорта ""Сочи""",,,1,True,49968585,В квартире запрещено курить,False,False,Общаюсь со всеми гостями по мере необходимости,True,43.581038644352034,39.72993117169762,1125,2,0.8,RUB,,,,2,,16,0,1512,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,42,Дом/квартира целиком,entire_home,"Квартира расположена в шаговой доступности до центральной набережной, Зимнего театра, концертного зала Фестивальный, ночных клубов, мест общепита, Платановой аллеи и т.д.. ЖД вокзал - 3 остановки автобусом",,5.0,"В 5 минутах ходьбы остановка общественного транспорта ""Сочи""",https://www.airbnb.com/rooms/9669442,1.0
