Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,15401459,ツ Добро пожаловать! / Welcome! ツ,1.0,Настоящая кровать,1.0,2.0,moderate,Kazan,,,"Просторная, уютная, светлая квартира в новом доме в районе нового аквапарка и стадиона . Ремонт в квартире производился в 2015 году. Во дворе есть недорогой круглосуточный продуктовый магазин. Рядом: аптека, кафе, ателье, доставка пиццы/суши, остановка общественного транспорта.
В квартире имеются большая 2-х спальная кровать в спальне и диван-кровать на кухне.

В 5 минутах ходьбы - гипермаркет ""Перекресток"" и ""KFC""

Остановка общественного транспорта -  возле дома.",,,2,True,40798286,"Курить можно на балконе в подъезде.
Мгновенное бронирование возможно минимум за сутки до приезда. Если есть желание заселиться в день бронирования, необходимо предварительно согласовать возможность заезда.",False,True,,True,55.82051442572246,49.14556806642345,1125,1,1.0,RUB,,,,4,,21,301,707,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,24,Дом/квартира целиком,entire_home,,,5.0,Остановка общественного транспорта -  возле дома.,https://www.airbnb.com/rooms/15401459,1.0
True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,6041418,Уютная квартира на ул Чистопольской,1.0,Диван-кровать,1.0,1.0,flexible,Kazan',500.0,,"Идеальна для двоих гостей собирающихся посетить матч ХК Ак Барс или концерт в Татнефть-Арена или Аквапарк Ривьера. Может стать удобной базой для туристов собирающихся посмотреть достопримечательности Казани.

Небольшая уютная квартира. Можно разместиться 3-м гостям. При необходимости можем предоставить раскладушку. 
Ранний заезд и поздний выезд возможен, если не пересекается по времени с другими гостями, требуется предварительное согласование.

Кухня оборудованная для самостоятельного приготовления пищи (Холодильник, Варочная панель, СВЧ печь, Электрочайник, посуда).
Гардеробная комната. Есть утюг с гладильной доской.  Балкон с видом в сторону реки Казанка и кремля.

Готовы ответить на вопросы гостей по телефону и электронной почте

В пешеходной доступности: Татнефть Арена, РЦ Ривьера (Аквапарк, Кинотеатр, Рестораны, Пляж), Торговые центры (Бахетле, Тандем, Парк-Хаус), Набережная Казанки, Центральный ЗАГС (Чаша).
Сквер Стамбул, Парк Победы, Парк Кырлай.

Остановка автобуса и троллейбуса в 150 метрах.
До центра города и основных достопримечательностей легко добраться на автобусе.
До станции метро 15 минут пешком.",,,2,True,114183081,Запрещено курение и проведение праздничных мероприятий.,False,False,Готовы ответить на вопросы гостей по телефону и электронной почте,True,55.81946773792458,49.11815520844876,30,1,0.5,RUB,,,,2,,18,500,1120,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,40,Дом/квартира целиком,entire_home,"Небольшая уютная квартира. Можно разместиться 3-м гостям. При необходимости можем предоставить раскладушку. 
Ранний заезд и поздний выезд возможен, если не пересекается по времени с другими гостями, требуется предварительное согласование.",,5.0,"Остановка автобуса и троллейбуса в 150 метрах.
До центра города и основных достопримечательностей легко добраться на автобусе.
До станции метро 15 минут пешком.",https://www.airbnb.com/rooms/6041418,0.75
False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,17309323,Комфорт в центре с видом на озеро,1.0,Настоящая кровать,1.0,1.0,flexible,Казань,,,"Просторная солнечная кухня с посудомоечной машиной и мебелью Икеа.В комнате 2сп.кровать.Красивый вид из окна.По набережной пешком до центра 20 мин.Дом напротив зоопарка.Магазин в соседнем доме.До метро пешком 8мин.Автобус 3мин.Все рядом.Дому 4 года

Вся квартира 42м.Большая кухня,комната,балкон,кладовая,коридор,ванная комната.Есть тренажер.

Рядом филармония,парк,набережная озера Кабан,театр им.Г.Камала,баскетхолл,ул.Бвумана.Все в пешей доступности",,,1,,116792722,Соблюдать чистоту.После 22.00 не шуметь.Выносить мусор.,False,True,,False,55.76627805021792,49.134303165355306,1125,1,,RUB,,,,2,,3,0,1061,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17309323,
True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,14813145,Nice Apartment - двушка по цене однушки!,1.0,Настоящая кровать,1.0,2.0,flexible,Казань,,,"Уютная, удобная евродвушка для комфортного  проживания в Казани
*Евродвушка по цене однушки
*Расположение (геогр.центр, Ривьера, Аквапарк), до центра 10 мин
*Свежий, уютный ремонт, все новое
*До остановки 2 мин

Двухкомнатная по цене однокомнатной! Уютная студия с отдельной спальней и свежим ремонтом. Вся мебель, ванная - новое. Ремонт был сделан осенью 2016.

В вашем распоряжении спальня с двухместной кроватью, новая ванная комната с обогревателем и душем. Зал - студия с тв-плазмой, кабельное телевидение и качественный, бесперебойный вай-фай, а так же комфортный раскладывающийся диван. Кухня совмещена с залом, есть плита, микроволновка, холодильник, обеденный/рабочий стол и посуда

Общение без проблем, что знаю расскажу, направлю

Рядом находится большое количество ресторанов, кафе, магазины. развлекательных и торговых центров (Ривьера, Аквапарк, Колесо обозрения, Тандем, ТатнефтьАрена, ПаркХаус, Бехетле)

Апартаменты находятся в шаговой доступности от остановки (2 мин). Можно добраться до любой точки в городе за 15- 20 мин. До центра 5 мин, Ривьера в шаговой доступности. Uber или Gett будет стоить до центра 50-100 руб",,,1,True,87562770,,False,False,"Общение без проблем, что знаю расскажу, направлю",False,55.8186458546248,49.11678735613565,1125,1,0.85,RUB,,,,4,,7,0,1297,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,8,Дом/квартира целиком,entire_home,"Двухкомнатная по цене однокомнатной! Уютная студия с отдельной спальней и свежим ремонтом. Вся мебель, ванная - новое. Ремонт был сделан осенью 2016.",,5.0,"Апартаменты находятся в шаговой доступности от остановки (2 мин). Можно добраться до любой точки в городе за 15- 20 мин. До центра 5 мин, Ривьера в шаговой доступности. Uber или Gett будет стоить до центра 50-100 руб",https://www.airbnb.com/rooms/14813145,0.95
False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,16504936,Новая двухкомнатная квартира в Казани,1.0,Настоящая кровать,1.0,2.0,strict,Kazan,,,"Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).",,,1,True,106866906,,False,True,,True,55.76937011834256,49.25098751686,1125,1,0.9,RUB,,,,4,,8,0,1002,Квартира,False,9.0,9.0,10.0,9.0,8.0,10.0,9,Дом/квартира целиком,entire_home,,,4.5,,https://www.airbnb.com/rooms/16504936,0.95
False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,16305519,Однокомнатная квартира в центре Казани,1.0,Настоящая кровать,1.0,3.0,flexible,Kazan,,,"Уютная и светлая квартира.
5 спальных мест: кровать, диван-кровать и детская кровать (длина 160см).

Уютная квартира в центре Казани. Рядом с домом набережная озера Кабан, пешеходные улицы Каюма Насыри, Баумана.  Недалеко торгово-развлекательные центры (Кольцо, Сувар Плаза), Кремль,театры, ж/д вокзал, аквапарк Барионикс, кафе, рестораны, парки. Рядом с домом супермаркет домашней еды ""Бахетле"".

Все виды наземного транспорта в шаговой доступности; до метро 10мин пешком.",,,1,True,106688812,- Квартира НЕ для вечеринок. Прошу курить на балконе. В уличной обуви по дому пожалуйста не ходить.,False,True,,True,55.77694392423516,49.11637232697066,1125,1,0.75,RUB,,,,5,,9,0,1297,Квартира,False,10.0,9.0,10.0,9.0,10.0,10.0,3,Дом/квартира целиком,entire_home,,,5.0,Все виды наземного транспорта в шаговой доступности; до метро 10мин пешком.,https://www.airbnb.com/rooms/16305519,0.9
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9242703,вамоывтлмоытв,0.5,Настоящая кровать,0.0,1.0,flexible,Kazan,,,вьтывлоамтлыуаримлораимрвыпмы,,,1,True,47970126,,False,True,,False,55.787416300331486,49.16563587839704,1125,1,1.0,RUB,,,,1,,1,0,1473,Дом,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/9242703,1.0
True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,14377575,"уютная квартира с большим балконом,рядом с ТЦ Мега",1.0,Настоящая кровать,1.0,2.0,strict,Kazan,,,"Рядом с моим жильем отличные виды и рестораны и кафе. Вам понравится, ведь в моем жилье есть виды и атмосферность.
Данная цена действует при проживании не менее двух дней. Если вам необходима квартира на одни сутки, стоимость будет 1000 рублей.

В квартире чисто и уютно, удобное расположение для осмотра достопримечательностей.

Жля вашего удобства в квартире есть фен, утюг и гладильная доска. Если вы захотите что-нибудь приготовить у нас есть новая  электрическая плита и микроволновая печь.
На кухне есть вся необходимая для приготовления еды посуда.

Постараюсь быть полезной моим гостям.

Район молодой, в основном все дома новые. В пешей доступности гипермаркеты Мега и Южный, кинотеатры и бассейны.

Рядом с домом остановка автобусов.Если вы путешествуете на автомобиле, можно его оставить на парковке во дворе.",,,1,True,88249733,"- Спальных мест -3, один большой диван, односпальная кровать и есть возможность поставить раскладушку. Не подходит для вечеринок. Уютный, спокойный подъезд, хорошие соседи, чисто, рядом детские сады. Есть во дворе детская площадка.
- Курить можно только на балконе.",False,False,Постараюсь быть полезной моим гостям.,False,55.778323306291014,49.24149790470289,1125,1,0.85,RUB,,,,4,,11,0,1297,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,13,Дом/квартира целиком,entire_home,"В квартире чисто и уютно, удобное расположение для осмотра достопримечательностей.",,5.0,"Рядом с домом остановка автобусов.Если вы путешествуете на автомобиле, можно его оставить на парковке во дворе.",https://www.airbnb.com/rooms/14377575,0.95
False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,16489199,Уютная квартира в Казани,1.0,Настоящая кровать,1.0,1.0,moderate,Kazan,,,"Наша уютная, светлая квартира расположена в минуте ходьбы от остановок общественного транспорта (автобус, трамвай). Для вашего удобства у нас имеется полностью укомплектованные кухня, ванная, спальная комната. 
Мы предоставляем вам Wi-Fi, оборудование для глажки и стирки. 
На кухне вы найдете чай, кофе, сахар для вашего завтрака.
На общественном транспорте 20 минут до исторического центра, 10 минут до спортивных объектов.
Если у вас возникнут какие-то вопросы или трудности, мы всегда на связи.",,,1,True,108276172,,False,False,,False,55.809199329544455,49.198120476356706,1125,1,0.6,RUB,,,,2,,7,0,1473,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,3,Дом/квартира целиком,entire_home,,,5.0,,https://www.airbnb.com/rooms/16489199,0.85
True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,5689058,1ая на 14 этаже у Аквапарка Ривьера,1.0,Диван,1.0,1.0,moderate,Казань,,,"Квартира у Аквапарка Ривьера! Панорамный вид на Казанский кремль, Мечеть Кул Шариф, аквапарк Ривьеру! Рядом строится футбольный стадион, дворец водных видов спорта. В шаговой доступности Аквапарк ""Ривьера"".",,,1,True,11747624,,False,False,,True,55.82057884899695,49.1459097423607,1125,1,0.77,RUB,,,,2,,10,0,1473,Квартира,False,8.0,9.0,8.0,9.0,10.0,9.0,12,Дом/квартира целиком,entire_home,,,4.5,,https://www.airbnb.com/rooms/5689058,0.87
False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,12939161,Почти в центре: новостройка-высотка!,1.0,Настоящая кровать,1.0,2.0,strict,Kazan,,,"Квартира в новом доме, расположенном на проспекте Универсиады — широкой новой дороге, 7 минут на машине и вы на казанском Арбате. Пешеходам придётся пройтись 20 минут до метро или вызвать такси — до центра 50-70 руб. Рядом есть недорогие продуктовые магазины и платная парковка, из ближайших достопримечательностей — выставочный центр ""Казанская ярмарка"". На машине можно за полчаса доехать до Зелёного бора, искупаться и погулять в сосновом лесу. Для тех, кто тратит на  отдых, а не на жильё)

Чистая просторная квартира для 2-3 человек. Новый дом, 2 лифта. для детей есть детская площадка. До центра 7-10 минут езды.

Пользоваться можно абсолютно всеми вещами в квартире. Если, дорогие гости, вам чего-нибудь не хватает чтобы чувствовать себя комфортно, постараюсь решить проблему.

Я всегда на связи, обращайтесь с любыми вопросами, буду рада помочь.

Квартира расположена на границе Приволжского и Вахитовского района (центр города). Район тихий и застраивающийся в настоящее время новостройками. Рядом множество магазинов, есть все чтобы нужно современному человеку.

Парковка во дворе бесплатная. Охраняемая стоянка в 2 минутах ходьбы. 
Остановка общественного транспорта ""Халева"" (Роторная) в 7-10 минутах ходьбы. До центра идут все маршруты по прямой. 
Если вы на машине,у дома отличная транспортная развязка, в любом конце города вы окажетесь не больше, чем за 10-15 минут.",,,1,True,67317972,"Заселение в квартиру после 14 часов, выселение из квартиры до 12 дня. Если необходим ранний заезд/поздний выезд, предупредите меня заранее и я постараюсь при возможности  под вас построиться.

- Я не сдаю квартиру шумным компаниям и под проведение праздников.

- Нельзя беспокоить соседей после 22.00. 

- Курение запрещено. Курить можно только на балконе. Штраф за курение в квартире 3000 рублей. 

- Прошу бережно относиться к имуществу в квартире.

- При выезде необходимо вымыть за собой посуду и выбросить мусор.

- Не смогу принять гостей с животными (после животных бывают повреждения мебели, также у других гостей может быть аллергия на шерсть домашних питомцев).",False,False,"Я всегда на связи, обращайтесь с любыми вопросами, буду рада помочь.",True,55.76488453366673,49.15785058112331,1125,1,0.69,RUB,,,,3,,6,0,1238,Квартира,False,10.0,10.0,9.0,10.0,9.0,9.0,9,Дом/квартира целиком,entire_home,"Чистая просторная квартира для 2-3 человек. Новый дом, 2 лифта. для детей есть детская площадка. До центра 7-10 минут езды.",,4.5,"Парковка во дворе бесплатная. Охраняемая стоянка в 2 минутах ходьбы. 
Остановка общественного транспорта ""Халева"" (Роторная) в 7-10 минутах ходьбы. До центра идут все маршруты по прямой. 
Если вы на машине,у дома отличная транспортная развязка, в любом конце города вы окажетесь не больше, чем за 10-15 минут.",https://www.airbnb.com/rooms/12939161,0.89
False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True,17300779,Уютная квартира на сутки Kazan,1.0,Настоящая кровать,2.0,3.0,flexible,Kazan',,,"Трансфер для гостей столицы. В цену включено белье, полотенца, чай, сахар. Рядом городской парк, стадион, кафе и рестораны, 10 минут до метро. На 1 этаже магазин с готовой едой из национального ресторана. 1 мин до остановки общественного транспорта, 10 мин до центра города, 10 минут до крупных развлекательных центров, аквапарка, Кремля, кремлевской набережной. В наличии все необходимая бытовая техника, а в гостиной камин для романтической обстановки. Цена в выходные и праздники может меняться.

Авторский дизайн, камин, полы из натурального дерева, всегда горячая вода. Рядом городской парк и городская больница.

Удобная охраняемая парковка, трансфер

В квартире не бываем, но можем выехать при необходимости

Тихий, зелёный район, исторический район города с интересной архитектурой и старыми постройками. Дом рядом с большим городским парком. В 3-х минутах железнодорожный вокзал ""северный"" и метро

1 минута до автобусов, троллейбусов. 10 мин до метро пешком",,,1,True,116722561,Шум и активный образ жизни до 23:00,False,True,"В квартире не бываем, но можем выехать при необходимости",True,55.82446202178349,49.06737125411811,14,1,0.51,RUB,,,,5,,11,0,1473,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Дом/квартира целиком,entire_home,"Авторский дизайн, камин, полы из натурального дерева, всегда горячая вода. Рядом городской парк и городская больница.",,,"1 минута до автобусов, троллейбусов. 10 мин до метро пешком",https://www.airbnb.com/rooms/17300779,1.0
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,16361076,Однокомнатная рядом с ТЦ МЕГА.,1.0,Настоящая кровать,1.0,1.0,flexible,Kazan,,,"Хороший ремонт, рядом ТЦ МЕГА-ИКЕЯ-ОБИ, ТЦ ЮЖНЫЙ, ТЦ ФРАНТ, много магазинов, аптеки, отличная транспортная развязка. До центра города 15 минут.",,,1,True,92784322,,False,True,,True,55.7834571695419,49.22400505537446,61,2,0.9,RUB,,,,2,,7,0,1297,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/16361076,
False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,11238491,"Уютная квартира  у ""КАЗАНЬ АРЕНА""",1.0,Настоящая кровать,0.0,2.0,moderate,Kazan,,,"Квартира находится в географическом центре Казани. До исторического  центра, где находятся КРЕМЛЬ, мечеть КУЛ ШАРИФ, ДВОРЦОВАЯ НАБЕРЕЖНАЯ 6-7 мин на машине.  Стадион ""КАЗАНЬ АРЕНА"", ДВВС, аквапарк ""РИВЬЕРА"", ""ТАТНЕФТЬ АРЕНА"" в шаговой доступности.

Вся квартира доступна гостям

Географический центр Казани. Вблизи стадиона ""Казань Арена"", ДВВС, аквапарка ""РИВЬЕРА"", стадиона ""ТАТЬНЕФТЬ АРЕНА"".  Продуктовые магазины-в шаговой доступности. До Исторического центра города, где расположены КРЕМЛЬ, мечеть КУЛ ШАРИФ, ДВОРЦОВАЯ НАБЕРЕЖНАЯ, улица БАУМАНА, ДВОРЕЦ ЗЕМЛЕДЕЛИЯ, ЧАША 6-7 минут на машине. В нашем районе много кафе и ресторанов разного ценового сегмента (РОМЭЙН, МАРАНИ, ПИКАССО, ПАНАРАМА, РУБАИ, РАШПЕР, МАМАДЖАН, ИТАЛЬЯНО, ПРОВАНС, ЙОХО, ТРАТТОРИЯ, КОФЕ БИН, МАКДОНАЛЬДС). Также в шаговой доступности детский парк ""КОНТИНЕНТ"". Недалеко сквер ""СТАМБУЛ"", ПАРК ПОБЕДЫ.

Удобная транспортная развязка. Рядом остановки общественного транспорта.",,,2,True,58597093,"Курить разрешается только на балконе, после 23.00 нельзя шуметь, при выезде помыть за собой посуду.",False,False,,True,55.821451963834626,49.14534246024177,1125,1,0.85,RUB,,,,4,,9,0,1414,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,11,Дом/квартира целиком,entire_home,,,5.0,Удобная транспортная развязка. Рядом остановки общественного транспорта.,https://www.airbnb.com/rooms/11238491,0.9
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,16387901,Уютное жилье в центре от собственника.,1.0,Настоящая кровать,1.0,2.0,flexible,Kazan,,,"Квартира с современным ремонтом. Уютная и чистая.Есть все необходимое для полноценного проживания.
Влажная уборка после каждого клиента.
Рядом аквапарк ""Барионикс"", океанариум, ФАН 24-развлекательный комплекс для всей семьи, жд и автовокзал в 10 минутах ходьбы.
Центральная ул.Баумана в 10 мин.ходьбы.
В нашем доме есть продуктовый магазин ""Магнит"", сбербанк с круглосуточными банкоматами.
Остановки автобусов во все направления рядом с домом.
Стоянка во дворе под окнами.

В квартире курить запрещено,для этого естьзастекленный балкон. 
Вечеринки устраивать запрещено! Квартира для спокойного времяпровождения.

В квартире есть wi-fi, кабельное ТВ.

Наш район считается историческим центром г. Казани.

Остановки автобусов во все направления рядом с домом.
Во дворе под окнами есть стоянка.",,,1,True,107348077,- Курить можно  на балконе,False,True,,False,55.778427753432425,49.110050677581974,1125,1,,RUB,,,,3,,6,0,1297,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,2,Дом/квартира целиком,entire_home,"В квартире курить запрещено,для этого естьзастекленный балкон. 
Вечеринки устраивать запрещено! Квартира для спокойного времяпровождения.",,,"Остановки автобусов во все направления рядом с домом.
Во дворе под окнами есть стоянка.",https://www.airbnb.com/rooms/16387901,1.0
False,False,True,True,True,False,True,True,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,15898241,Уютная квартира рядом с Набережной!,1.0,Настоящая кровать,2.0,2.0,strict,Kazan,,,"Добро пожаловать в наш красивый город Казань! Хочу предложить Вам квартиру со всеми удобствами для комфортного проживания. Квартира находится в самом современном районе нашего города. Можно сходить в торговые центры,рестораны,клубы,аквапарк, набережная реки Казанка,кинотеатры,спортивные сооружения,прогулки на катерах и многое другое.
Приезжайте! Будем рады вас видеть!
Трансфер гостей из аэропорта и вокзала БЕСПЛАТНО*!
*трансфер только для иностранных граждан *only for foreign people

Располагается квартира в непосредственной близости к спортивным и развлекательным объектам - ТатнефтьАрена, Дворец единоборств, Аквапарк, гипермаркет Ашан,пляж Ривьера. В пешей доступности (15 мин.)

Предоставляем чистое постельное белье и полотенца. Фен, ванные принадлежности.
Приставка PlayStation4. 
Apple TV. 
Выход в интернет (wifi,компьютер)

Всегда готов помочь, ответить на любые вопросы относительно устройства квартиры, ориентации в городе, могу вызвать такси. Могу показать достопримечательности города Казань.

Современный район, рядом есть платные автостоянки можно спокойно оставить свой автомобиль под присмотром. Самый чистый воздух в Казани и при этом очень легко и быстро можно добраться в центр города и в аквапарк, а также в аэропорт. Стоянка для автомобиля во дворе. Рядом крупные продуктовые магазины, аптеки и все что необходимо на каждый день.

Встреча гостей из аэропорта,вокзала и др. мест БЕСПЛАТНО!
*трансфер только для иностранных граждан *only for foreign people

Я осуществляю прогулки по Волге на комфортабельном катере Velevette V20.
Так же, у меня есть услуга Личный Водитель(авто).

Скоростной кольцевой трамвай 5 быстро передвигается по городу, не боится пробок, т.к. едет по выделенной линии. Проходит через большинство наиболее важных мест в городе: торговые комплекты, МЕГА, XL, Южный, Парк Хаус (Real), Кольцо, а также Парк Победы, авто- и ж/д вокзалы, проезжает вблизи аквапарка ""Ривьера"" и все эти места он проедет менее чем за 1 час!

Трансфер гостей из аэропорта и вокзала БЕСПЛАТНО!
*трансфер только для иностранных граждан *only for foreign people

Уважаемые гости! Пожалуйста пишите отзывы.
Если квартира вам понравилась, опишите , что понравилось, что бы другим гостям легче было ориентироваться!",,,4,True,30757812,"Самое главное - ничего после себя не сломать! 
К сожалению, некоторые из приезжих ведут себя безответственно! Относятся к мебели и бытовым предметам небрежно, с лозунгом ""после нас хоть потоп""! 
Пожалуйста будьте более аккуратны и уважительны к нам! Мы ведь тоже для вас стараемся! Все же хотят приехать в чистую квартиру со свежей мебелью. А для тех, кто еще после себя уберется мы всегда готовы пойти на встречу и даже в следующий раз сделать скидку!",False,True,"Всегда готов помочь, ответить на любые вопросы относительно устройства квартиры, ориентации в городе, могу вызвать такси. Могу показать достопримечательности города Казань.",True,55.82817223690956,49.129733614531254,1125,3,0.6,RUB,,,"Уважаемые гости! Пожалуйста пишите отзывы.
Если квартира вам понравилась, опишите , что понравилось, что бы другим гостям легче было ориентироваться!",4,,14,1499,1414,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,4,Дом/квартира целиком,entire_home,"Располагается квартира в непосредственной близости к спортивным и развлекательным объектам - ТатнефтьАрена, Дворец единоборств, Аквапарк, гипермаркет Ашан,пляж Ривьера. В пешей доступности (15 мин.)",,5.0,"Я осуществляю прогулки по Волге на комфортабельном катере Velevette V20.
Так же, у меня есть услуга Личный Водитель(авто).

Скоростной кольцевой трамвай 5 быстро передвигается по городу, не боится пробок, т.к. едет по выделенной линии. Проходит через большинство наиболее важных мест в городе: торговые комплекты, МЕГА, XL, Южный, Парк Хаус (Real), Кольцо, а также Парк Победы, авто- и ж/д вокзалы, проезжает вблизи аквапарка ""Ривьера"" и все эти места он проедет менее чем за 1 час!

Трансфер гостей из аэропорта и вокзала БЕСПЛАТНО!
*трансфер только для иностранных граждан *only for foreign people",https://www.airbnb.com/rooms/15898241,0.85
False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,16463808,1 комнатная уютная квартира,1.0,Настоящая кровать,1.0,2.0,moderate,Kazan,,,"Чистая уютная квартира в пешой доступности от аквапарка ""Ривьера"". Есть все необходимое для комфортного проживания.
 Wi-fi.
Постельное белье, полотенца, Посуда
 Удобная бесплатная парковка около дома. 
Удобное расположение до центра города 10 минут на машине.

Рядом остановки общественного транспорта. При желание трансфер от воказал или аэропорта за небольшую доплату",,,1,True,108021631,,False,True,,True,55.819979170568466,49.139504441753736,1125,1,0.8,RUB,,,,4,,7,0,1297,Квартира,False,10.0,10.0,9.0,10.0,10.0,10.0,3,Дом/квартира целиком,entire_home,,,5.0,Рядом остановки общественного транспорта. При желание трансфер от воказал или аэропорта за небольшую доплату,https://www.airbnb.com/rooms/16463808,0.9
False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,16712185,"Историческая  квартира на Баумана, в самом  центре",1.5,Настоящая кровать,2.0,3.0,moderate,Kazan,485.0,,"Атмосферная  квартира в историческом доме на Казанском Арбате! Высокие потолки с лепниной, потрясающий  вид из окна на улицу Баумана,  неподражаемая аура истории -  сюда хочется возвращаться  снова и снова! Квартира расположена в  самом сердце  Казани, где сосредоточена  туристическая, деловая, учебная и культурная  жизнь!
Идеальное  место для гостей  города!

Очень теплая  квартира в кирпичном  доме с потрясающе красивой  архитектурой.  Для гостей  предусмотрено  все  для комфортного пребывания:   комфортные  кровати, 2-спальный диван-кровать,  LED-телевизор, Wi-Fi, оборудованная кухня, холодильник, стиральная машина, микроволновка, газовая плита,  посуда для готовки и приема  пищи, утюг и фен! Мы любим и ждем гостей! Welcome!",,,1,True,98576721,,False,True,,True,55.788307662853505,49.11819097063753,1125,1,0.75,RUB,,,,6,,26,0,1827,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Очень теплая  квартира в кирпичном  доме с потрясающе красивой  архитектурой.  Для гостей  предусмотрено  все  для комфортного пребывания:   комфортные  кровати, 2-спальный диван-кровать,  LED-телевизор, Wi-Fi, оборудованная кухня, холодильник, стиральная машина, микроволновка, газовая плита,  посуда для готовки и приема  пищи, утюг и фен! Мы любим и ждем гостей! Welcome!",,,,https://www.airbnb.com/rooms/16712185,0.88
