Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,15279394,"центр,высотный дом,окна во двор,парковка,интернет",1.0,Настоящая кровать,1,3.0,flexible,Nizhnij Novgorod,,,"Центр Ленинского района, территориальый центр города ,станция метро Заречная, у дома остановка Администрация Ленинского района ,где останавливаются 20 маршрутных такси ,во все концы города без пересадок.
До кремля, до исторического центра, до театров, до музеев  добраться можно на метро- 4 остановки.
До жд вокзала 5 км,на метро 3 остановки.",,,1,True,32242935,,False,True,,False,56.27998537928657,43.925139903452575,1000,2,,RUB,,,,4,,15,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/15279394,1.0
False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,True,True,True,False,True,True,False,False,True,18063182,"проспект Гагарина, автостанция Щербинки.",1.0,Настоящая кровать,2,3.0,flexible,Nizhnij Novgorod,,,"Сдам от хозяина 1 комнатную квартиру в Приокском р-не. 
Проспект Гагарина (3 минуты ходьбы), а/ст Щербинки (7 минут),  ТЦ ""Перекрёсток"" (2 минуты) , ТЦ ""Гагаринский"" и Макдональдс (5 минут), KFC ( 2 минуты).
 
В квартире очень тепло и чисто!

Малогаборитная 2х комнатная квартира состоит из двух изолированных комнат, кухни, прихожей, ванной комнаты.

Уважаемые гости в Вашем распоряжении вся квартира.
Кухня укомплектована всем необходимым: холодильник, микроволновка, кухонная и столовая посуда.
В ванной душ, раковина, всегда горячая вода, мыльные принадлежности.
Две изолированные комнаты (12м.кв. и 6 м.кв.)

Приокский район расположен на верхнем берегу Волги и соединён с центром города основной транспортной артерией Нижнего Новгорода - проспект Гагарина.
Приокский район считается самым  экологически чистым районом города.

Около дома огромная парковочная зона (транспорт любых габаритов бесплатно и удобно паркуется под окнами квартиры). 
 Для тех, кто пользуется общественным транспортом: остановка Щебинки-2 в 3х минутах от дома (транспорта много, в любую часть города).",,,1,True,64280645,,False,True,,True,56.22959489526669,43.95175275850794,1125,1,0.75,RUB,,,,4,,6,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Малогаборитная 2х комнатная квартира состоит из двух изолированных комнат, кухни, прихожей, ванной комнаты.",,,"Около дома огромная парковочная зона (транспорт любых габаритов бесплатно и удобно паркуется под окнами квартиры). 
 Для тех, кто пользуется общественным транспортом: остановка Щебинки-2 в 3х минутах от дома (транспорта много, в любую часть города).",https://www.airbnb.com/rooms/18063182,0.77
False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,17912671,Сдаю квартиру на длительный срок,1.0,Настоящая кровать,1,2.0,flexible,Nizhnij Novgorod,,,"Я хозяйка! Сдаю 2-ком. квартиру ул. Ясная, Сормовский район. В квартире все предусмотрено для комфортного проживания, пластиковые окна, Wi- Fi, мебель, телевизор, холодильник, стиральная машина - автомат, с/в – печь, посуда, постельные принадлежности. Сделан косметический ремонт , 17000 руб в месяц– все включено. Каждый 7-й (седьмой) месяц проживания – бесплатно (подарок) т. +(PHONE NUMBER HIDDEN)",,,1,True,114453882,,False,True,,True,56.38117992194909,43.79611901643963,1125,1,,RUB,,,,3,,4,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17912671,
False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,13413847,Квартира-студия,1.0,Диван-кровать,1,1.0,flexible,Nizhnij Novgorod,,,"Мое жилье подходит для этого: пары, соло-путешественники и деловые путешественники.

Маленькая квартира-студия, в которой есть всё необходимое.

Спокойный тихий очень благоустроенный район, под окнами есть бесплатные парковочные места и детская площадка, рядом платная парковка, магазины.

Удобная транспортная развязка, наземный транспорт, в пешей доступности - станция метро.",,,1,,14704117,- Как у мамы дома,False,False,,True,56.33948145616876,43.91466586947187,30,2,0.8,RUB,,,,2,,6,0,1073,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,5,Дом/квартира целиком,entire_home,"Маленькая квартира-студия, в которой есть всё необходимое.",,4.5,"Удобная транспортная развязка, наземный транспорт, в пешей доступности - станция метро.",https://www.airbnb.com/rooms/13413847,0.9
False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,False,True,13305012,Сдаю 1-ую квартиру на Сормовском повороте,1.0,Настоящая кровать,1,1.0,flexible,Nizhnij Novgorod,,,"Рядом с моим жильем ТЦ Новая Эра, РИО, рестораны и кафе, каток, кинотеатр, Московский вокзал. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники, семьи (с детьми), большие группы и мохнатые друзья (животные).",,,1,,75160321,,False,False,,True,56.32206910848896,43.925651225056036,1125,1,0.85,RUB,,,,3,,5,0,1017,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,5,Дом/квартира целиком,entire_home,,,5.0,,https://www.airbnb.com/rooms/13305012,0.95
True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,16835777,Уютная комната в центре города. Comfortable room,1.0,Настоящая кровать,2,1.0,flexible,Nizhnij Novgorod,,,"Mой желью находиться в центре города, рядом с моим жильем общественный транспорт и ночная жизнь. Вам понравится, ведь в моем жилье есть уют, расположение, джакузи, парковка и кухня. Мое жилье подходит для этого: пары, соло-путешественники и деловые путешественники.

My house is located at the city center at the most popular historical street, metro station is 3 minutes walk and a lot of clubs and restaurants. I have all the comfort required, big kitchen, Jacuzzi and parking.",,,1,True,112064246,,False,True,,True,56.312320839697136,43.985219403043544,5,1,0.75,RUB,,,,2,,6,0,1525,Квартира,False,,,,,,,0,Отдельная комната,private_room,,,,,https://www.airbnb.com/rooms/16835777,0.85
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8455338,Посуточно квартира в центре Нижнего Новгорода,1.0,Настоящая кровать,1,2.0,flexible,Nizhniy Novgorod,,,"Рядом с моим жильем семейные развлечения, общественный транспорт, ночная жизнь и центр города. Вам понравится, ведь в моем жилье есть виды, расположение, люди, атмосферность и пространство у дома. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).

Поблизости кафе, магазины ,метро и остановка общ. транспорта. От хозяйки. Юлия.

!!!

!!!

Район находится в центре города

15 мин до метро и 5 мин до общественного транспорта

!!!",,,1,True,31711647,Только добрым и честолюбивым путешественникам,False,False,!!!,False,56.296944402045014,43.938752903703275,1125,1,0.8,RUB,,,!!!,2,,3,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Поблизости кафе, магазины ,метро и остановка общ. транспорта. От хозяйки. Юлия.",,,15 мин до метро и 5 мин до общественного транспорта,https://www.airbnb.com/rooms/8455338,0.85
False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,8663263,Уютная комната на двоих человек,1.0,Настоящая кровать,1,2.0,flexible,Nizhnij Novgorod,,,"Уютная комната в благоустроенной квартире. Для тех, кто любит уютную  домашнюю атмосферу. Комната очень теплая. Беспроводной интернет. Чай, кофе бесплатно. Завтраки, обеды на заказ. Удобная транспортная развязка. В 5-ти минутах автобус и трамвай

Жилье находится в 5 минутах от остановки трамвая и автобуса",,,1,True,43604122,,False,False,,True,56.34787506236285,43.86139209221483,1125,1,0.7,RUB,,,,3,,2,0,1017,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Отдельная комната,private_room,,,,Жилье находится в 5 минутах от остановки трамвая и автобуса,https://www.airbnb.com/rooms/8663263,0.9
False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,12999533,Новостройка от хозяйки,1.0,Настоящая кровать,1,2.0,flexible,Nizhnij Novgorod,,,"Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).",,,2,True,70642541,"Курение запрещено
Можно с маленькими гладкошерстными собачками
Без вечеринок и мероприятий
Время прибытия оговаривается, убытие до 15.00 (или возможно продление аренды квартиры)
________________________________________
1. Гость обязан, при аренде квартиры, предъявить документ удостоверяющий личность и внести залог в размере 1000 руб, который будет возвращен Вам в день отъезда.
2. Гости квартиры обязаны соблюдать правила пользования жилыми помещениями в многоквартирных домах, особенно не нарушать тишину с 22:00 до 08:00 
3. Строго соблюдать правила пожарной безопасности.
4. Выходя из квартиры, закрывать краны и окна, выключать свет и электроприборы.
5. В случае повреждения или порчи имущества — возместить ущерб.
6. Не оставлять в квартире третьих лиц, пребывание которых в ней не было согласовано с квартировладельцем заранее. А так же не хранить в ней леговоспламеняющихся материалов, оружие, химические, радиоактивные и наркотические вещества.
7. В посуточной квартире запрещается проведение шумных праздников, дней рождений и других увеселительных мероприятий.
8. Запрещается производить переустройство квартиры — передвигать мебель, менять декор интерьера. 
9. Не держать в квартире животных, если это не оговорено с квартировладельцем.
10. Курить в квартире категорически запрещено. Курение возможно только на  лоджии, лестничной площадке или на улице. 
11. Расчетный час: максимальное время выезда из арендуемой квартиры 15 часов.
Гость обязан освободить арендованную квартиру не позднее 15:00 или продлить аренду, известив об этом квартировладельца не менее чем за 1 сутки. Иначе, мы оставляем за собой право отказать в продлении.
12. Гость обязан при утере ключей заплатить штраф в размере 500 рублей.",False,True,,True,56.33804276391418,43.91176642181424,1125,1,0.8,RUB,,,,4,,9,350,1073,Квартира,False,10.0,10.0,7.0,10.0,9.0,10.0,2,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/12999533,
False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,3799634,"пл.Комсомольская, вокзал, метро",1.0,Настоящая кровать,1,2.0,flexible,Нижний Новгород,,,"РЕАЛЬНЫЕ ФОТО. БЕЗ КОМИССИИ на сутки, недели.  ЦЕНА ДОГОВОРНАЯ, в зависимости от срока пребывания и количества проживающих. Квартира посуточно в районе Вокзала, пл.Комсомольская, ст.м. Чкаловская.  Хорошая транспортная развязка, рядом центр города. ",,,1,,19515626,,False,False,,True,56.31116608363715,43.94539645132765,1125,1,1.0,RUB,,,,3,,5,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/3799634,1.0
False,False,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,8619266,Квартира-студия,1.0,Диван-кровать,0,1.0,flexible,Нижний Новгород,381.0,,"Квартира  с мебелью и бытовой техникой . Окно ПВХ, металлическая дверь, линолеум, обои, сантехника, с/у совмещенный с лоджией с видом на реку Оку, сделанная в современном стиле. Имеет  парковку свою Охраняется, рядом магазины и автобусная развязка.

квартира на7 этаже с видом на реку с лоджии ,очень тепло , есть скоростной интернет ,недалеко аэропорт

всеми

Я могу организовать встречу ,экскурсии

в 20 метрах автобусная остановка в 15 мин метро

Большая лоджия с шкафом и зеркалом",,,1,True,17242385,"Нельзя курить в квартире ,рядом лоджия -комната для курения с видом красивейшим",False,True,"Я могу организовать встречу ,экскурсии",True,56.216969641276386,43.86415457507145,1125,1,0.7,RUB,,,Большая лоджия с шкафом и зеркалом,2,,6,0,1073,Квартира,False,9.0,8.0,7.0,8.0,9.0,9.0,13,Дом/квартира целиком,entire_home,"квартира на7 этаже с видом на реку с лоджии ,очень тепло , есть скоростной интернет ,недалеко аэропорт",,4.0,в 20 метрах автобусная остановка в 15 мин метро,https://www.airbnb.com/rooms/8619266,0.85
True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,5915382,Комната в квартире в центре города.,1.0,Настоящая кровать,1,2.0,flexible,Nizhnij Novgorod,,,"Комната в квартире в центре города. Интернет, кондиционер, ванная, душ, телевизор.

Квартира в новом доме, хороший ремонт.

Душ, ванная, фен, интернет, кондиционер.

Рядом Нижегородский Кремль, достопримечательности. 

Станция метро ""Горьковская"", остановка автобуса ""Площадь Свободы"".

На первом этаже дома - итальянский ресторан, в соседнем доме подземная парковка.",,,1,True,14704117,Как у мамы дома),False,False,,True,56.31840421694991,44.017615656369365,1125,2,0.9,RUB,,,"На первом этаже дома - итальянский ресторан, в соседнем доме подземная парковка.",2,,4,0,1017,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,16,Отдельная комната,private_room,"Квартира в новом доме, хороший ремонт.",,5.0,"Станция метро ""Горьковская"", остановка автобуса ""Площадь Свободы"".",https://www.airbnb.com/rooms/5915382,0.95
False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,11272129,Квартира около Нижегородской ярмарк,1.0,Настоящая кровать,2,3.0,flexible,Нижний Новгород,,,"Сдаётся уютная с хорошим ремонтом и видом из окна 2-комн.кв-студию на сутки, 55 кВ м, с/ у совмещ., душ, полностью меблирована, есть двухспальная кровать, 2сп.диван и 1,5 спальный диван, wi-fi, дом находится напротив Нижегородской ярмарки. В шаговой доступности ж/д вокзал, метро, развитая инфраструктура

В наличии 2 взрослых велосипеда. Въезд и выезд в любое время

Чистое постельное белье, полотенца. Вся необходимая посуда и мебель. Фэн, микроволновка, стир.машина. Wi-fi

В любое время лично или по телефону

Торговые центры, кинотеатры, кремль, нижегородская ярмарки

Удрбная транспортная развязка, есть бесплатные парковочные места и платная парковка

В будние дни - 1000 рублей, в выходные - 1500 рублей. В праздничные дни - 2000",,,1,,58856125,Курить в квартире запрещено. Нельзя с животными,False,False,В любое время лично или по телефону,True,56.32718124675704,43.95971868155094,1125,1,0.8,RUB,,,"В будние дни - 1000 рублей, в выходные - 1500 рублей. В праздничные дни - 2000",6,,3,0,1186,Квартира,False,,,,,,,3,Дом/квартира целиком,entire_home,В наличии 2 взрослых велосипеда. Въезд и выезд в любое время,,,"Удрбная транспортная развязка, есть бесплатные парковочные места и платная парковка",https://www.airbnb.com/rooms/11272129,0.9
False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,12899012,НОВАЯ 1 комн. квартира от ХОЗЯЙКИ,1.0,Настоящая кровать,1,2.0,moderate,Nizhnij Novgorod,,,"Рядом с моим жильем В 5 минут езды Московский вокзал (или 3 остановки на трамвае), Нижегородская Ярмарка, ФОК ""Мещерский"", ТЦ ""Бурнаковский"",АТАК, магазины, кафе, рынок, платная автостоянка, Машиностроительный завод, МедЦентр ОКБМ, завод Алмаз-Антей, ТЦ ""РИО, АШАН., отличные виды, рестораны и кафе. Мое жилье подходит для этого: пары, соло-путешественники, деловые путешественники и семьи (с детьми).",,,2,True,70642541,"Курение запрещено
Нельзя с питомцами
Без вечеринок и мероприятий
Время прибытия оговаривается, убытие до 15.00 (или возможно продление аренды квартиры)
________________________________________
1. Гость обязан, при аренде квартиры, предъявить документ удостоверяющий личность и внести залог в размере 1000 руб, который будет возвращен Вам в день отъезда.
2. Гости квартиры обязаны соблюдать правила пользования жилыми помещениями в многоквартирных домах, особенно не нарушать тишину с 22:00 до 08:00 
3. Строго соблюдать правила пожарной безопасности.
4. Выходя из квартиры, закрывать краны и окна, выключать свет и электроприборы.
5. В случае повреждения или порчи имущества — возместить ущерб.
6. Не оставлять в квартире третьих лиц, пребывание которых в ней не было согласовано с квартировладельцем заранее. А так же не хранить в ней леговоспламеняющихся материалов, оружие, химические, радиоактивные и наркотические вещества.
7. В посуточной квартире запрещается проведение шумных праздников, дней рождений и других увеселительных мероприятий.
8. Запрещается производить переустройство квартиры — передвигать мебель, менять декор интерьера. 
9. Не держать в квартире животных, если это не оговорено с квартировладельцем.
10. Курить в квартире категорически запрещено. Курение возможно только на  лоджии, лестничной площадке или на улице. 
11. Расчетный час: максимальное время выезда из арендуемой квартиры 15 часов.
Гость обязан освободить арендованную квартиру не позднее 15:00 или продлить аренду, известив об этом квартировладельца не менее чем за 1 сутки. Иначе, мы оставляем за собой право отказать в продлении.
12. Гость обязан при утере ключей заплатить штраф в размере 500 рублей.",False,True,,True,56.33646240926845,43.913795421248196,1125,1,0.8,RUB,,,,4,,9,350,1073,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/12899012,0.95
True,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,True,16996403,"Современная,уютная квартира.",1.0,Настоящая кровать,3,4.0,flexible,Нижний Новгород,,,"Отличный вариант для проживания компанией и не только.В спальном районе без шума и городской пыли.До центра пешкой 15 минут.Принимаю заявки только на лето 2018 года с начало июня и до конца июля. Все соответствующие договора имеются.Предоплата 100%.

Могу встретить в аэропорту или на ж/д вокзале

В ста метрах автобусная остановка.Автобус следует через центр города",,,1,True,113843497,Вести себя прилично.,False,True,,False,56.31595005181301,44.0457190451146,1125,1,0.95,RUB,,,,8,,1,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,В ста метрах автобусная остановка.Автобус следует через центр города,https://www.airbnb.com/rooms/16996403,0.95
False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6111758,Квартира посуточно в центре Нижнего Новгорода,1.0,Настоящая кровать,3,2.0,flexible,Nizhnij Novgorod,,,"Рядом с моим жильем семейные развлечения, общественный транспорт, центр города и ночная жизнь. Вам понравится, ведь в моем жилье есть расположение и пространство у дома. Мое жилье подходит для этого: пары, соло-путешественники и деловые путешественники.",,,1,True,31711647,,False,False,,True,56.30030059895497,43.98571136563309,1125,1,,RUB,,,,3,,7,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/6111758,
False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,4122968,"пл.Ленина, ул.Совнаркомовская 46  ",1.0,Настоящая кровать,1,2.0,flexible,Нижний Новгород,,,"Квартира посуточно в районе пл.Ленина, « Ярмарка Нижегородская», ул.Стрелка. Хорошая транспортная развязка, рядом центр города. В шаговой доступности авто и ж/д вокзалы, «Маринс Парк отель», ФОК «Мещерский», ТРЦ «Седьмое небо» и ТРЦ «Республика», маг",,,1,,19515626,,False,False,,True,56.32358724663073,43.953346444780024,1125,1,1.0,RUB,,,,3,,6,0,1073,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/4122968,1.0
False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,True,True,True,False,5657078,Квартира на сутки.,1.0,Настоящая кровать,1,2.0,flexible,Nizhniy Novgorod,,,"Квартира после ремонта, уютная, пластиковые окна, балкон, кабельное тв, горячая и холодная вода, холодильник, стиральная машина автомат, всегда чистое постельное белье и полотенца, посуда, 3 спальных мест.

Большая, просторная и уютная квартира. Окна выходят во двор. Рядом с домом есть платная парковка, кафе, аптека, магазинчики.

Карта города, помощь в организации экскурсий по городу и рассказ о достопримечательностях.

Отвечу на любые вопросы.

Сормовский парк культуры и отдыха (заложен в 1933 году, открыт в 1935 году, архитекторы Е. В. Шервинский, Л. С. Залесская). Парк был создан на месте Дарьинского леса. Площадь парка 91,5 га (по другим данным 146 га). На территории парка — открытая площадка для проведения культурно-массовых мероприятий, открытая площадка для летних дискотек, пруд с лебедями и утками, Стадион Труд, два действующих фонтана, работают многочисленные рестораны и кафе, аттракционы, детский городок, на Сормовском (Парковом) озере устроен пляж. Насаждения - реликтовые сосны (бывший Дарьинский бор), дубовая роща, липовая, вязовая и берёзовая аллеи, лиственница, белая акация - Юбилейный бульвар.
Есть торговые центры, современный кинотеатр, большое количество кафе, ресторанов.

Круглосуточная маршрутка, проходящая через Вокзал ж\д, до центра Города. 25 минут до аэропорта на автомобиле. Возможен трансфер. Маршрутки: 6, 20. Автобусы: 35, 8, 6. Электричка (п. Кооперативная) Нижний Новгород - Заволжье 15 минут ходьбы. Также можно дойти до трамвая 6, 7 15 - 20 минут. (До трамвая и электричке также можно добраться на автобусе или маршрутке)",,,1,True,29321414,Не шуметь после 23:00. курение на балконе!!!,False,False,Will answer any questions.,True,56.34453817018248,43.804785994305426,31,1,0.69,RUB,,,,3,,4,0,1073,Квартира,False,10.0,10.0,10.0,10.0,9.0,10.0,5,Дом/квартира целиком,entire_home,"Large, spacious and comfortable apartment. The Windows overlook the courtyard. Near the house there is paid Parking, cafes, pharmacy, shops.",,5.0,"Круглосуточная маршрутка, проходящая через Вокзал ж\д, до центра Города. 25 минут до аэропорта на автомобиле. Возможен трансфер. Маршрутки: 6, 20. Автобусы: 35, 8, 6. Электричка (п. Кооперативная) Нижний Новгород - Заволжье 15 минут ходьбы. Также можно дойти до трамвая 6, 7 15 - 20 минут. (До трамвая и электричке также можно добраться на автобусе или маршрутке)",https://www.airbnb.com/rooms/5657078,0.83
False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,11366205,Сдам посуточно 2-комнатную квартиру,1.0,Настоящая кровать,2,2.0,flexible,Kstovo,,,"диван угл., 2 кровати, журн столик, телевизор, шкаф, кух. гарнитур, стол, стулья, холодил., стир. машинка авт., пылесос. Все удобства, посуда, пост. бельё. Рядом авт. остановка. Автостанция, воинская часть, маг. ""Пятерочка"", ""Аквапарк"", охр. стоянка.",,,1,True,59191373,,False,False,,True,56.152429321171944,44.20407269069081,1125,1,,RUB,,,,4,,6,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/11366205,
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,17427580,"Сдаю 1-комн кв.  часы, ночь, сутки",1.0,Настоящая кровать,1,1.0,flexible,Дзержинск,,,"Сдаю чистую уютную 1-комн. квартиру. В квартире вся бытовая техника, посуда, свежее белье. В шаговой доступности парк, фонтан, маршрутка на Н.Новгород.",,,1,,117893459,,False,True,,False,56.24307265684666,43.458275815919166,1125,1,,RUB,,,,2,,1,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/17427580,
True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,4791548,Хорошая квартира на въезде в город,1.0,Настоящая кровать,1,2.0,flexible,Dzerzhinsk,,,"Сдаю посуточно хорошую, ухоженную 1 комнатную квартиру на въезде в город район Северные ворота ул.Молодёжная дом 10в. Квартира расположена на 2-ом этаже 5-ти этажного дома, окна выходят во двор. В шаговой доступности парк, торговый центр Эдэм, разнообразные места для отдыха и развлечений. Квартира удобна для размещения 2-5 человек (спальные места 2+2+1). Принимаются заявки на бронирование по телефону. Минимальный срок размещения одни сутки.

на въезде в город

отчётные документы",,,1,True,11317394,,False,True,,True,56.25372906016625,43.456146746017744,1125,1,1.0,RUB,,,отчётные документы,4,,5,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,на въезде в город,,,,https://www.airbnb.com/rooms/4791548,1.0
False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,10147169,Сдаю 3-х комн кв по суткам за 1000,1.0,Настоящая кровать,3,4.0,flexible,Dzerzhinsk,,,"Сдам 3-комн. кв посуточно,  Пожарского, 7, балкон, 3/5,   с мебелью и техникой. 1000 руб/сутки.",,,1,True,52077711,,False,True,,True,56.24706354567602,43.440080170872214,300,1,0.5,RUB,,,,15,,1,0,1017,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,,,,,https://www.airbnb.com/rooms/10147169,0.5
True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,False,True,16985430,Добро пожаловать в уютную квартиру в центре города,1.0,Настоящая кровать,1,2.0,flexible,Nizhnij Novgorod,,,"Рядом с моим жильем парк Швейцария, отличные виды и рестораны и кафе. Мое жилье подходит для: пар, соло-путешественников, деловых путешественников и семей (с детьми). 
Рядом Тобольские Казармы, НижГМА (Медицинская академия), Академия МВД, РАНХиГС (академия гос.службы), Университет Лобачевского, Музыкальное училище, Академия правосудия, Магнит, Автосалон KIA, Щелковский Хутор, Кинотеатр Электрон, Зоопарк, Аквапарк, ЖК Зенит, БЦ Орбита и Черная жемчужина, Бекетова, Краснозвездная, Сурикова.",,,1,True,56443582,,False,True,,True,56.28295054278996,43.98246252646755,270,1,0.97,RUB,,,,4,,10,0,1073,Квартира,False,10.0,10.0,10.0,10.0,10.0,10.0,3,Дом/квартира целиком,entire_home,,,5.0,,https://www.airbnb.com/rooms/16985430,0.99
